,name,market_capitalization_USD,price,country
2050,Wacker Chemie,5960000000,120,Germany
2051,Nissan Chemical,5960000000,43,Japan
2052,Newell Brands,5950000000,14,USA
2053,Hualan Biological Engineering,5950000000,3,China
2054,Adecco Group,5950000000,36,Switzerland
2055,First American,5950000000,58,USA
2056,Huntsman Corporation,5950000000,31,USA
2057,Kintetsu GHD,5940000000,31,Japan
2058,ChampionX,5940000000,30,USA
2059,Nedbank,5940000000,12,South Africa
2060,Commercial Metals Company,5930000000,51,USA
2061,Cosan,5930000000,13,Brazil
2062,Descartes Systems,5920000000,70,Canada
2063,Unimicron,5920000000,4,Taiwan
2064,Nippon Prologis REIT,5910000000,2217,Japan
2065,SAIC,5910000000,108,USA
2066,Sekisui Chemical,5910000000,14,Japan
2067,Raiffeisen Bank International,5900000000,18,Austria
2068,Kinross Gold,5900000000,5,Canada
2069,Konami Holdings,5900000000,44,Japan
2070,Corporate Office Properties Trust,5890000000,26,USA
2071,TVS Motor,5890000000,12,India
2072,Otsuka,5890000000,31,Japan
2073,Saia,5890000000,223,USA
2074,Japan Real Estate Investment,5890000000,4253,Japan
2075,Kingfisher,5880000000,3,UK
2076,Toll Brothers,5880000000,53,USA
2077,Hikari Tsushin,5880000000,133,Japan
2078,Mapfre,5870000000,2,Spain
2079,Nutanix,5870000000,26,USA
2080,Doximity,5870000000,31,USA
2081,Hulic,5870000000,8,Japan
2082,Boyd Gaming,5860000000,56,USA
2083,Sonoco,5860000000,60,USA
2084,Convatec Group,5850000000,3,UK
2085,Crane Co.,5850000000,104,USA
2086,Axalta,5850000000,27,USA
2087,Emperador Brandy,5850000000,0,Philippines
2088,Axfood,5830000000,27,Sweden
2089,Land Securities Group,5820000000,8,UK
2090,Stockland,5820000000,2,Australia
2091,Atacadão,5810000000,3,Brazil
2092,TOTO,5810000000,34,Japan
2093,Samsara,5810000000,11,USA
2094,Covivio,5800000000,61,France
2095,GitLab,5790000000,39,USA
2096,Lithia Motors,5790000000,212,USA
2097,Andritz,5790000000,58,Austria
2098,HK Electric Investments,5790000000,1,Hong Kong
2099,Banco BPM,5780000000,4,Italy
2100,Ashland,5780000000,107,USA
2101,Investec,5770000000,7,UK
2102,Sumitomo Chemical,5770000000,4,Japan
2103,Silgan Holdings,5770000000,52,USA
2104,Info Edge,5770000000,45,India
2105,Range Resources,5760000000,24,USA
2106,Melco Resorts & Entertainment,5750000000,13,Hong Kong
2107,Columbia Sportswear,5750000000,93,USA
2108,Allegro MicroSystems,5750000000,30,USA
2109,Ionis Pharmaceuticals,5750000000,41,USA
2110,EnLink Midstream,5740000000,12,USA
2111,Littelfuse,5740000000,232,USA
2112,Tele2,5740000000,8,Sweden
2113,Abbott India,5740000000,270,India
2114,Alaska Airlines,5740000000,45,USA
2115,Charoen Pokphand Foods,5740000000,1,Thailand
2116,Fastighets AB Balder,5730000000,5,Sweden
2117,Valley Bank,5730000000,11,USA
2118,Mirvac Group,5720000000,1,Australia
2119,DS Smith,5720000000,4,UK
2120,Zomato,5720000000,1,India
2121,Mapletree Logistics Trust,5720000000,1,Singapore
2122,Banco Sabadell,5700000000,1,Spain
2123,H&R Block,5700000000,37,USA
2124,Bausch + Lomb,5700000000,16,Canada
2125,Yamana Gold,5690000000,6,Canada
2126,Dillard's,5690000000,332,USA
2127,FirstService,5680000000,128,Canada
2128,Synovus,5650000000,39,USA
2129,Nomura Real Estate Master Fund,5650000000,1186,Japan
2130,Spirit Realty Capital,5650000000,40,USA
2131,Pinnacle Financial Partners,5630000000,74,USA
2132,Page Industries,5630000000,505,India
2133,UWM Holdings,5630000000,4,USA
2134,PDC Energy,5630000000,61,USA
2135,MOL Group,5630000000,7,Hungary
2136,Tenet Healthcare,5620000000,52,USA
2137,Endeavour Mining,5620000000,23,UK
2138,TMX Group,5620000000,101,Canada
2139,Getinge,5620000000,21,Sweden
2140,ENGIE Brasil,5610000000,7,Brazil
2141,Lumen,5610000000,5,USA
2142,HYBE,5610000000,132,S. Korea
2143,Tecan,5610000000,441,Switzerland
2144,Post Holdings,5600000000,95,USA
2145,Saudi Kayan Petrochemical Company,5600000000,4,S. Arabia
2146,EXL Service,5600000000,170,USA
2147,Rockwool,5590000000,261,Denmark
2148,SiteOne Landscape Supply,5590000000,124,USA
2149,New York Times,5590000000,34,USA
2150,Canadian Apartment Properties REIT,5580000000,32,Canada
2151,Petro Rio,5580000000,7,Brazil
2152,FTI Consulting,5580000000,162,USA
2153,Dexus,5570000000,5,Australia
2154,Bank Pekao (Bank Polska Kasa Opieki),5570000000,21,Poland
2155,Exelixis,5570000000,17,USA
2156,Brunswick Corporation,5560000000,77,USA
2157,Komerční banka,5560000000,29,Czech Republic
2158,Commercial International Bank,5560000000,1,Egypt
2159,Embracer Group,5560000000,5,Sweden
2160,Light & Wonder,5560000000,59,USA
2161,Pegatron,5560000000,2,Taiwan
2162,TechnipFMC,5550000000,12,UK
2163,Lancaster Colony Corporation,5550000000,202,USA
2164,Nanya Technology,5540000000,2,Taiwan
2165,Quiñenco,5540000000,3,Chile
2166,Far Eastern New Century,5540000000,1,Taiwan
2167,JSW Energy,5540000000,3,India
2168,TAL Education Group,5540000000,9,China
2169,KnowBe4,5530000000,25,USA
2170,Selective Insurance,5530000000,92,USA
2171,Idacorp,5530000000,109,USA
2172,National Fuel Gas,5530000000,61,USA
2173,TIM S.A.,5510000000,11,Brazil
2174,Procter & Gamble India,5510000000,170,India
2175,Soitec,5510000000,154,France
2176,Square Enix,5500000000,46,Japan
2177,Dun & Bradstreet,5500000000,13,USA
2178,BlueScope Steel,5500000000,12,Australia
2179,Stantec,5500000000,49,Canada
2180,Mitsubishi Motors,5500000000,4,Japan
2181,Yancoal,5500000000,4,Australia
2182,MSA Safety,5490000000,140,USA
2183,PSP Swiss Property,5490000000,120,Switzerland
2184,ACC,5490000000,29,India
2185,Norwegian Cruise Line,5490000000,13,USA
2186,Beijer Ref,5490000000,15,Sweden
2187,Beazley,5480000000,8,UK
2188,GPT Group,5480000000,3,Australia
2189,GXO Logistics,5480000000,46,USA
2190,Glacier Bancorp,5470000000,49,USA
2191,PBF Energy,5470000000,39,USA
2192,Koei Tecmo,5460000000,17,Japan
2193,PLDT,5460000000,25,Philippines
2194,IDP Education,5450000000,20,Australia
2195,Acuity Brands,5440000000,170,USA
2196,SSAB,5440000000,5,Sweden
2197,Container Corporation of India,5430000000,9,India
2198,Western Union,5430000000,14,USA
2199,United Bankshares,5430000000,40,USA
2200,Yamato Holdings,5430000000,15,Japan
2201,Medibank,5430000000,2,Australia
2202,Chongqing Rural Commercial Bank,5420000000,0,China
2203,Clearwater Analytics,5410000000,18,USA
2204,Yageo,5410000000,16,Taiwan
2205,Kajima,5400000000,11,Japan
2206,Primerica,5400000000,146,USA
2207,Lincoln National Corporation,5390000000,32,USA
2208,Ebos Group,5380000000,28,New Zealand
2209,M&G plc,5380000000,2,UK
2210,City Developments,5370000000,6,Singapore
2211,CTP N.V.,5370000000,12,Netherlands
2212,Trent Limited,5370000000,15,India
2213,Old National Bank,5360000000,18,USA
2214,Element Fleet Management,5360000000,14,Canada
2215,Clariant,5360000000,16,Switzerland
2216,Marriott Vacations Worldwide,5350000000,140,USA
2217,Envista,5350000000,33,USA
2218,Option Care Health,5340000000,29,USA
2219,Indian Hotels Company,5330000000,4,India
2220,Georg Fischer,5330000000,65,Switzerland
2221,The Ensign Group,5330000000,96,USA
2222,Air Canada,5320000000,15,Canada
2223,Vertiv Holdings,5320000000,14,USA
2224,Quebecor,5320000000,23,Canada
2225,Taiwan High Speed Rail,5310000000,1,Taiwan
2226,Chord Energy,5310000000,128,USA
2227,Hertz,5310000000,16,USA
2228,United Breweries,5300000000,20,India
2229,TopBuild,5300000000,166,USA
2230,Telus International,5290000000,20,Canada
2231,Airtel Africa,5290000000,1,UK
2232,İsdemir,5290000000,2,Turkey
2233,Stevanato,5290000000,20,Italy
2234,BWX Technologies,5290000000,58,USA
2235,Nykaa,5290000000,2,India
2236,FAW Car,5280000000,1,China
2237,Hagerty,5280000000,9,USA
2238,Universal Display Corporation,5280000000,112,USA
2239,Zydus Lifesciences,5280000000,5,India
2240,Jabal Omar Development,5280000000,5,S. Arabia
2241,Antero Midstream,5270000000,11,USA
2242,Univar Solutions,5270000000,32,USA
2243,Equatorial Energia,5270000000,5,Brazil
2244,“K” Line,5270000000,20,Japan
2245,Eagle Materials,5270000000,143,USA
2246,Seven Group Holdings (SGH),5260000000,15,Australia
2247,Lynas,5260000000,6,Malaysia
2248,IAA-Insurance Auto Auctions,5260000000,39,USA
2249,Apartment Income REIT,5260000000,35,USA
2250,Worley,5260000000,10,Australia
2251,Oak Street Health,5250000000,22,USA
2252,Ashok Leyland,5250000000,2,India
2253,Itochu Techno-Solutions,5250000000,23,Japan
2254,GÜBRETAŞ,5250000000,16,Turkey
2255,Groupe SEB,5230000000,95,France
2256,The Weir Group,5230000000,20,UK
2257,DraftKings,5220000000,12,USA
2258,Muthoot Finance,5210000000,13,India
2259,Timken Company,5210000000,72,USA
2260,CCC Intelligent Solutions,5210000000,8,USA
2261,Hexcel,5210000000,62,USA
2262,Gildan,5210000000,29,Canada
2263,Assaí Atacadista,5210000000,18,Brazil
2264,Confluent,5200000000,18,USA
2265,LEG Immobilien,5200000000,70,Germany
2266,DT Midstream,5200000000,54,USA
2267,Credit Acceptance,5190000000,402,USA
2268,Lundin Mining,5190000000,7,Canada
2269,Wärtsilä,5190000000,9,Finland
2270,Wintrust Financial,5180000000,85,USA
2271,Chart Industries,5180000000,122,USA
2272,Somfy,5180000000,151,France
2273,Telecom Italia,5180000000,0,Italy
2274,BE Semiconductor,5180000000,65,Netherlands
2275,Indian Railway Finance,5180000000,0,India
2276,Rightmove,5180000000,6,UK
2277,Akbank,5180000000,1,Turkey
2278,ALD Automotive,5180000000,12,France
2279,Balkrishna Industries,5170000000,27,India
2280,R1 RCM,5170000000,12,USA
2281,Guidewire Software,5170000000,63,USA
2282,Rayonier,5150000000,34,USA
2283,Valmet,5150000000,28,Finland
2284,Dai Nippon Printing,5150000000,19,Japan
2285,Apellis Pharmaceuticals,5150000000,47,USA
2286,Voestalpine,5150000000,29,Austria
2287,National Storage,5140000000,36,USA
2288,DKSH Holding,5140000000,79,Switzerland
2289,Patanjali Foods,5140000000,14,India
2290,Barratt Developments,5140000000,5,UK
2291,FS KKR Capital,5130000000,18,USA
2292,Ibiden,5130000000,37,Japan
2293,Realtek,5120000000,10,Taiwan
2294,Cemig,5120000000,2,Brazil
2295,HealthEquity,5120000000,61,USA
2296,Core & Main,5100000000,21,USA
2297,Obayashi,5100000000,7,Japan
2298,Zurich Airport,5100000000,166,Switzerland
2299,Coherent,5090000000,37,USA
2300,Schaeffler India,5090000000,33,India
2301,Gruma (Maseca),5080000000,14,Mexico
2302,Universal Forest Products,5080000000,82,USA
2303,Falabella,5070000000,2,Chile
2304,Phillips-Van Heusen,5070000000,80,USA
2305,IPG Photonics,5060000000,104,USA
2306,McDonald's Japan,5050000000,38,Japan
2307,AU Small Finance Bank,5050000000,8,India
2308,Exponent,5050000000,100,USA
2309,GLP J-REIT,5050000000,1072,Japan
2310,Tomra,5040000000,17,Norway
2311,Persimmon,5040000000,16,UK
2312,Trex,5030000000,46,USA
2313,iQIYI,5020000000,6,China
2314,Dongfeng Motor,5020000000,1,China
2315,Astral Poly Technik,5020000000,25,India
2316,Power Finance Corp,5020000000,2,India
2317,Kingsoft,5020000000,4,China
2318,Madrigal Pharmaceuticals,5010000000,281,USA
2319,GameStop,5010000000,16,USA
2320,Viper Energy Partners,5000000000,30,USA
2321,Seek Limited,5000000000,14,Australia
2322,Colgate-Palmolive India,5000000000,18,India
2323,Turkcell,5000000000,5,Turkey
2324,Koito Manufacturing,4990000000,16,Japan
2325,CG Power and Industrial Solutions,4990000000,3,India
2326,KOBAYASHI Pharmaceutical,4980000000,66,Japan
2327,Banco Popular,4970000000,68,USA
2328,Euronet Worldwide,4970000000,98,USA
2329,Noble Corporation,4970000000,37,UK
2330,LHC Group,4960000000,160,USA
2331,Portland General Electric,4960000000,49,USA
2332,LOTTE Chemical,4960000000,140,S. Korea
2333,Leonardo,4960000000,9,Italy
2334,Dutch Bros,4960000000,30,USA
2335,Banco de Crédito e Inversiones,4950000000,29,Chile
2336,Prometheus Biosciences,4950000000,106,USA
2337,Watts Water Technologies,4940000000,149,USA
2338,Discovery Limited,4940000000,8,South Africa
2339,Algonquin Power & Utilities,4940000000,7,Canada
2340,Novanta,4930000000,138,USA
2341,Valaris,4930000000,66,UK
2342,Lufax,4930000000,2,China
2343,Hargreaves Lansdown,4930000000,10,UK
2344,Keyera,4930000000,22,Canada
2345,Permian Resources,4930000000,9,USA
2346,Intra-Cellular Therapies,4930000000,52,USA
2347,Hanover Insurance Group,4910000000,138,USA
2348,Alight,4900000000,9,USA
2349,Bharat Forge,4900000000,11,India
2350,Integra LifeSciences,4900000000,59,USA
2351,Mercury NZ,4890000000,4,New Zealand
2352,EVA Air,4890000000,1,Taiwan
2353,AltaGas,4890000000,17,Canada
2354,Brookfield Renewable,4890000000,28,USA
2355,Chemours,4880000000,32,USA
2356,Evoqua Water Technologies,4880000000,40,USA
2357,First Financial Bankshares,4880000000,34,USA
2358,Carsales,4880000000,14,Australia
2359,National Instruments,4870000000,37,USA
2360,X5 Retail Group,4870000000,18,Netherlands
2361,Petro Rabigh,4870000000,3,S. Arabia
2362,CyberArk,4870000000,117,Israel
2363,New Jersey Resources,4860000000,50,USA
2364,Jollibee,4860000000,4,Philippines
2365,Perrigo,4860000000,36,Ireland
2366,Jarir,4860000000,41,S. Arabia
2367,Valeo,4850000000,20,France
2368,Wendy’s Company,4850000000,23,USA
2369,Vanguard International Semiconductor,4840000000,3,Taiwan
2370,Yapı Kredi,4840000000,1,Turkey
2371,Tower Semiconductor,4830000000,44,Israel
2372,Sunrun,4830000000,23,USA
2373,HomeServe,4830000000,14,UK
2374,Helmerich & Payne,4820000000,46,USA
2375,F.N.B. Corporation,4820000000,13,USA
2376,Nippon Express,4820000000,54,Japan
2377,NHPC Limited,4810000000,0,India
2378,RioCan REIT,4800000000,16,Canada
2379,Eurazeo,4800000000,63,France
2380,Cummins India,4800000000,17,India
2381,Cerevel Therapeutics,4800000000,31,USA
2382,Barito Pacific,4800000000,0,Indonesia
2383,Just Eat Takeaway,4790000000,22,Netherlands
2384,Sharp Corporation,4790000000,7,Japan
2385,Pirelli,4790000000,5,Italy
2386,Saudi Investment Bank,4790000000,5,S. Arabia
2387,Smartsheet,4780000000,36,USA
2388,Koza Gold,4780000000,31,Turkey
2389,Nan Ya PCB,4780000000,7,Taiwan
2390,Five9,4780000000,68,USA
2391,Madras Rubber Factory,4780000000,1128,India
2392,Hyundai Glovis,4780000000,127,S. Korea
2393,Hilton Grand Vacations,4770000000,42,USA
2394,Asia Cement,4770000000,1,Taiwan
2395,Stericycle,4760000000,52,USA
2396,Johnson Matthey,4760000000,26,UK
2397,Ormat Technologies,4760000000,85,USA
2398,International Game Technology,4760000000,24,UK
2399,AMN Healthcare Services,4750000000,110,USA
2400,Bank OZK,4750000000,40,USA
2401,Polycab India,4750000000,32,India
2402,Atkore,4740000000,119,USA
2403,Aalberts,4740000000,43,Netherlands
2404,Civitas Resources,4740000000,56,USA
2405,Bandhan Bank,4740000000,3,India
2406,Silicon Labs,4740000000,142,USA
2407,Mazda,4730000000,8,Japan
2408,GOL Airlines,4730000000,3,Brazil
2409,Fabrinet,4730000000,129,Cayman Islands
2410,ZhongAn Insurance,4730000000,3,China
2411,AXIS Capital,4730000000,56,Bermuda
2412,Türk Telekom,4720000000,1,Turkey
2413,Owl Rock Capital,4720000000,12,USA
2414,SCSK Corporation,4720000000,15,Japan
2415,Toppan,4700000000,14,Japan
2416,Penn National Gaming,4700000000,30,USA
2417,Hektaş,4690000000,2,Turkey
2418,MP Materials,4690000000,26,USA
2419,Black Hills,4680000000,72,USA
2420,Coca-Cola Consolidated,4680000000,500,USA
2421,Italgas,4680000000,6,Italy
2422,Welcia Holdings,4680000000,22,Japan
2423,Vale Indonesia,4680000000,0,Indonesia
2424,Evercore,4670000000,120,USA
2425,Tata Elxsi,4670000000,75,India
2426,Hawaiian Electric Industries,4660000000,43,USA
2427,GDS Holdings,4650000000,24,China
2428,Weibo,4650000000,20,China
2429,Applied Industrial Technologies,4650000000,121,USA
2430,dLocal,4650000000,16,Uruguay
2431,Tegna,4650000000,21,USA
2432,KION Group,4650000000,35,Germany
2433,Bank of India,4640000000,1,India
2434,Emmi AG,4640000000,868,Switzerland
2435,Hitachi Construction Machinery,4640000000,22,Japan
2436,Home BancShares,4630000000,23,USA
2437,Tobu Railway,4630000000,22,Japan
2438,Sabancı Holding,4620000000,2,Turkey
2439,Kite Realty,4620000000,21,USA
2440,Fuchs Petrolub,4620000000,31,Germany
2441,Fluor Corporation,4610000000,32,USA
2442,BAWAG Group,4600000000,56,Austria
2443,Bechtle,4600000000,37,Germany
2444,Hiscox,4590000000,13,Bermuda
2445,MACOM,4580000000,65,USA
2446,Elastic NV,4580000000,48,USA
2447,Topdanmarks,4570000000,51,Denmark
2448,Under Armour,4570000000,10,USA
2449,HashiCorp,4570000000,24,USA
2450,Argo Investments,4570000000,6,Australia
2451,Parsons,4560000000,44,USA
2452,LATAM Airlines,4560000000,0,Chile
2453,Air Lease Corporation,4560000000,41,USA
2454,Japan Airport Terminal,4560000000,49,Japan
2455,SPS Commerce,4550000000,126,USA
2456,Powszechny Zakład Ubezpieczeń,4540000000,8,Poland
2457,Calix,4540000000,69,USA
2458,Cadence Bancorp,4540000000,25,USA
2459,Shift4 Payments,4530000000,55,USA
2460,Zai Lab,4530000000,46,China
2461,Whitecap Resources,4520000000,7,Canada
2462,Hochtief,4520000000,60,Germany
2463,Mapletree Industrial Trust,4520000000,2,Singapore
2464,Scor,4520000000,25,France
2465,Bezeq,4520000000,2,Israel
2466,Unite Group (Unite Students),4510000000,11,UK
2467,Orica,4510000000,10,Australia
2468,Mphasis,4510000000,24,India
2469,ManpowerGroup,4510000000,89,USA
2470,British Land,4500000000,5,UK
2471,Aerojet Rocketdyne,4500000000,56,USA
2472,IDFC FIRST Bank,4490000000,1,India
2473,Autohome,4480000000,36,China
2474,PowerSchool,4480000000,22,USA
2475,Vornado Realty Trust,4480000000,22,USA
2476,Driven Brands,4480000000,27,USA
2477,Leggett & Platt,4480000000,34,USA
2478,Tikehau Capital,4480000000,26,France
2479,Element Solutions,4480000000,19,USA
2480,Kilroy Realty,4480000000,38,USA
2481,Shin Kong Financial Holding,4470000000,0,Taiwan
2482,Sembcorp,4470000000,3,Singapore
2483,ERG,4470000000,30,Italy
2484,Maximus,4470000000,74,USA
2485,Cencosud,4470000000,2,Chile
2486,MSG Sports,4460000000,184,USA
2487,Royal Boskalis Westminster,4460000000,35,Netherlands
2488,Enagás,4460000000,17,Spain
2489,Supermicro,4460000000,84,USA
2490,HelloFresh,4460000000,26,Germany
2491,APi Group,4460000000,19,USA
2492,CSN Mineração,4460000000,1,Brazil
2493,Jyske Bank,4450000000,69,Denmark
2494,Schaeffler,4450000000,7,Germany
2495,Alkermes,4450000000,27,Ireland
2496,Terreno Realty,4450000000,59,USA
2497,Thor Industries,4450000000,83,USA
2498,Olam,4450000000,1,Singapore
2499,Bucher Industries,4440000000,435,Switzerland
2500,Mediclinic International,4440000000,6,South Africa
2501,Neoen,4440000000,38,France
2502,Louisiana-Pacific,4440000000,62,USA
2503,ALTEN,4440000000,130,France
2504,Odakyu Electric Railway,4430000000,12,Japan
2505,Indian Bank,4420000000,4,India
2506,AAK,4420000000,17,Sweden
2507,Remgro Limited,4420000000,8,South Africa
2508,Inchcape,4410000000,11,UK
2509,Ryman Hospitality Properties,4400000000,80,USA
2510,Hikma Pharmaceuticals,4400000000,20,UK
2511,Schneider,4400000000,25,USA
2512,TriNet,4400000000,73,USA
2513,CyberAgent,4390000000,9,Japan
2514,monday.com,4390000000,101,Israel
2515,OneMain Financial,4390000000,36,USA
2516,Alkem Laboratories,4390000000,37,India
2517,IAC/InterActiveCorp,4390000000,49,USA
2518,Wix.com,4380000000,75,Israel
2519,MSC Industrial Direct,4380000000,78,USA
2520,Empresas CMPC,4380000000,2,Chile
2521,Signify,4380000000,35,Netherlands
2522,Bangkok Expressway and Metro (BEM),4380000000,0,Thailand
2523,JCDecaux,4380000000,20,France
2524,Merlin Properties,4380000000,9,Spain
2525,Metropolitan Bank (Metrobank),4370000000,1,Philippines
2526,South Jersey Industries,4370000000,36,USA
2527,Tofaş Türk Otomobil Fabrikası,4370000000,9,Turkey
2528,Southwest Gas,4370000000,65,USA
2529,Seaboard,4370000000,3765,USA
2530,SPIE,4350000000,26,France
2531,Offcn Education,4340000000,1,China
2532,Technoprobe,4340000000,7,Italy
2533,Informatica,4330000000,15,USA
2534,Power Integrations,4330000000,76,USA
2535,Companhia Siderúrgica Nacional,4320000000,3,Brazil
2536,10x Genomics,4320000000,38,USA
2537,National Mineral Development Corporation,4320000000,1,India
2538,Iida Group,4320000000,15,Japan
2539,Paytm,4320000000,7,India
2540,Cirrus Logic,4320000000,78,USA
2541,Atlas Corp,4310000000,15,Canada
2542,Workiva,4310000000,82,USA
2543,Enstar Group,4310000000,245,Bermuda
2544,Frasers Group,4310000000,9,UK
2545,Lyft,4300000000,12,USA
