,name,annual_revenue_usd,annual_net_income_usd,market_capitalization_2022,employees_number,ceo,headquarters_country,wikipedia_page_url,twitter_page_url,facebook_page_url
3349,wm motor,,,,,,china,https://en.wikipedia.org/wiki/weltmeister_(marque),,
3350,woowa brothers,,,,900.0,,south korea,,,
3351,megvii,,,,,,china,https://en.wikipedia.org/wiki/megvii,,
3352,andritz ag,7129000000.0,358000000.0,5179000000.0,28400.0,,austria,https://en.wikipedia.org/wiki/andritz_ag,,
3353,adani power,3469000000.0,465000000.0,5179000000.0,2400.0,,india,https://en.wikipedia.org/wiki/adani_power,,
3354,sinopec oilfield service corporation,10914000000.0,22000000.0,5181000000.0,,,china,,,
3355,ampol limited,15984000000.0,414000000.0,5183000000.0,7644.0,,australia,https://en.wikipedia.org/wiki/ampol,,
3356,vontier corporation,2990000000.0,413000000.0,5170000000.0,8800.0,,usa,,,
3357,powszechny zaklad ubezpieczen sa,,,5174000000.0,43310.0,,poland,,,
3358,derwent london,318000000.0,334000000.0,5170000000.0,,,uk,https://en.wikipedia.org/wiki/derwent_london,,
3359,quidel corporation,1698000000.0,704000000.0,5173000000.0,1250.0,,usa,,,
3360,trent,557000000.0,13000000.0,5165000000.0,,,india,,,
3361,ebos group,8239000000.0,155000000.0,5169000000.0,,,australia,,,
3362,ziff davis inc,1416000000.0,496000000.0,5163000000.0,4900.0,,usa,https://en.wikipedia.org/wiki/j2_global,,
3363,varta ag,902000000.0,125000000.0,5157000000.0,4800.0,,germany,https://en.wikipedia.org/wiki/varta,,
3364,kingboard laminates holdings,3671000000.0,864000000.0,5160000000.0,9500.0,,hong kong,,,
3365,topdanmark a/s,4653000000.0,316000000.0,5159000000.0,,,denmark,,,
3366,semtech corporation,740000000.0,125000000.0,5159000000.0,1394.0,,usa,,,
3367,tfs financial corporation,286000000.0,79000000.0,5146000000.0,1005.0,,usa,,,
3368,balchem corporation,799000000.0,96000000.0,5147000000.0,1317.0,,usa,,,
3369,iskenderun demir ve celik,2495000000.0,442000000.0,5149000000.0,4702.0,,turkey,,,
3370,"zhejiang orient gene biotech co., ltd.",1480000000.0,716000000.0,5152000000.0,1392.0,,china,,,
3371,power integrations,703000000.0,164000000.0,5135000000.0,773.0,,usa,,,
3372,kurita water industries,2103000000.0,135000000.0,5144000000.0,6737.0,,japan,,,
3373,"hayward holdings, inc.",1401000000.0,97000000.0,5143000000.0,2800.0,,usa,,,
3374,cd projekt,,,5140000000.0,1111.0,,poland,https://en.wikipedia.org/wiki/cd_projekt,,
3375,pdc energy,2552000000.0,522000000.0,5143000000.0,535.0,,usa,,,
3376,national petrochemical company,1975000000.0,408000000.0,5133000000.0,,,saudi arabia,,,
3377,yunnan tin company,8451000000.0,442000000.0,5128000000.0,15379.0,,china,,,
3378,bucher industries ag,3398000000.0,284000000.0,5125000000.0,,,switzerland,,,
3379,metropolitan bank & trust co,2425000000.0,277000000.0,,,,philippines,,,
3380,qatar electricity & water company,680000000.0,403000000.0,5131000000.0,,,qatar,,,
3381,avient corporation,4818000000.0,230000000.0,5127000000.0,8700.0,,usa,https://en.wikipedia.org/wiki/polyone_corporation,,
3382,qatar gas transport company (nakilat) (qpsc),986000000.0,372000000.0,5134000000.0,,,qatar,,,
3383,mbank,,-270000000.0,5132000000.0,,,poland,,,
3384,rogers corporation,932000000.0,108000000.0,5131000000.0,3675.0,,usa,https://en.wikipedia.org/wiki/rogers_corporation,,
3385,yangzhou yangjie electronic technology,640000000.0,112000000.0,5130000000.0,2771.0,,china,,,
3386,marel,1500000000.0,106000000.0,5115000000.0,,,iceland,,,
3387,merlin properties socimi,516000000.0,565000000.0,5116000000.0,218.0,,spain,,,
3388,eqm midstream partners lp,,,,771.0,,usa,,,
3389,jungheinrich,4238000000.0,266000000.0,5122000000.0,18019.0,,germany,,,
3390,ebara corporation,4775000000.0,345000000.0,5121000000.0,,,japan,,,
3391,shenzhen kedali industry,701000000.0,85000000.0,5117000000.0,3036.0,,china,,,
3392,honeywell automation india,368000000.0,42000000.0,5108000000.0,3310.0,,india,,,
3393,evoqua water technologies,1464000000.0,51000000.0,5112000000.0,4000.0,,usa,,,
3394,blue owl capital inc.,823000000.0,-450000000.0,5109000000.0,350.0,,usa,,,
3395,shanghai construction group,44114000000.0,591000000.0,5107000000.0,42762.0,,china,,,
3396,valmont industries,3501000000.0,195000000.0,5100000000.0,11041.0,,usa,,,
3397,guangzhou yuexiu financial holdings group,2082000000.0,389000000.0,5096000000.0,,,china,,,
3398,fti consulting,3501000000.0,195000000.0,5096000000.0,6780.0,,usa,,,
3399,shenghe resources holding co. ltd,1545000000.0,157000000.0,5085000000.0,,,china,,,
3400,cj cheiljedang corporation,21397000000.0,499000000.0,5085000000.0,7595.0,,south korea,https://en.wikipedia.org/wiki/cj_cheiljedang,,
3401,rli corp,1179000000.0,279000000.0,5094000000.0,913.0,,usa,,,
3402,renishaw,704000000.0,0.0,,4797.0,,uk,https://en.wikipedia.org/wiki/renishaw_plc,,
3403,kinsale capital group,639000000.0,152000000.0,5094000000.0,375.0,,usa,,,
3404,raytron technology,279000000.0,72000000.0,5081000000.0,,,china,,,
3405,nine dragons paper (holdings),8960000000.0,1033000000.0,5077000000.0,18740.0,,hong kong,,,
3406,denali therapeutics,48661000000.0,-290000000.0,5076000000.0,380.0,,usa,,,
3407,blackberry,718000000.0,12000000.0,5083000000.0,3497.0,,canada,https://en.wikipedia.org/wiki/blackberry_limited,,
3408,vicor corporation,359000000.0,56000000.0,5075000000.0,1074.0,,usa,,,
3409,tianma microelectronics,4996000000.0,242000000.0,5080000000.0,37484.0,,china,,,
3410,american national insurance company,,463000000.0,5080000000.0,4600.0,,usa,,,
3411,acadia healthcare company,2314000000.0,190000000.0,5069000000.0,22500.0,,usa,https://en.wikipedia.org/wiki/acadia_healthcare,,
3412,bank of changsha,3011000000.0,927000000.0,5073000000.0,7411.0,,china,,,
3413,new residential investment,3528000000.0,772000000.0,5072000000.0,12296.0,,usa,,,
3414,minth group,2185000000.0,235000000.0,5070000000.0,,,china,,,
3415,inpost s.a.,4580000000.0,491000000.0,5059000000.0,,,luxembourg,,,
3416,digital turbine,747000000.0,35000000.0,5064000000.0,844.0,,usa,,,
3417,clicks group,2554000000.0,126000000.0,5058000000.0,14945.0,,south africa,https://en.wikipedia.org/wiki/new_clicks_holdings_limited,,
3418,hino motors,10651000000.0,-618000000.0,5063000000.0,34548.0,,japan,https://en.wikipedia.org/wiki/hino_motors,https://twitter.com/hinojapan,https://www.facebook.com/hinotrucksusa/
3419,cofinimmo sa,323000000.0,234000000.0,5057000000.0,,,belgium,,,
3420,betta pharmaceuticals,352000000.0,60000000.0,5064000000.0,1466.0,,china,,,
3421,ryman hospitality properties,939000000.0,-176000000.0,5061000000.0,593.0,,usa,,,
3422,hubei energy group,3291000000.0,340000000.0,5058000000.0,,,china,,,
3423,aac technologies holdings,2773000000.0,207000000.0,5051000000.0,39385.0,,hong kong,https://en.wikipedia.org/wiki/aac_technologies,,
3424,dr. martens plc,1069000000.0,213000000.0,5053000000.0,,,uk,,,
3425,western mining,5588000000.0,427000000.0,5052000000.0,,,china,,,
3426,"autel intelligent technology corp., ltd.",1577000000.0,433000000.0,5052000000.0,2316.0,,usa,,,
3427,keyera,3952000000.0,257000000.0,5045000000.0,959.0,,canada,https://en.wikipedia.org/wiki/keyera,https://twitter.com/keyeracorp,
3428,macom technology solutions holdings,606000000.0,37000000.0,5045000000.0,1100.0,,usa,https://en.wikipedia.org/wiki/macom_technology_solutions,,
3429,baycurrent consulting,456000000.0,123000000.0,5042000000.0,2058.0,,japan,,,
3430,cirrus logic,1781000000.0,326000000.0,5038000000.0,1591.0,,usa,https://en.wikipedia.org/wiki/cirrus_logic,https://twitter.com/cirruslogic,
3431,signature aviation,2260000000.0,,,4800.0,,uk,,,
3432,ultragenyx pharmaceutical,351000000.0,-454000000.0,5030000000.0,1119.0,,usa,,,
3433,banco de credito e inversiones,2374000000.0,572000000.0,5028000000.0,10560.0,,chile,,,
3434,victoria's secret & co.,6785000000.0,646000000.0,5034000000.0,,,usa,,,
3435,richter gedeon vegyeszeti gyar nyilvanosan mukodo,1829000000.0,405000000.0,5027000000.0,,,hungary,,,
3436,jiangxi zhengbang technology,6937000000.0,-2738000000.0,5029000000.0,23853.0,,china,,,
3437,shanghai electric power company,4457000000.0,-275000000.0,5032000000.0,,,china,,,
3438,do-fluoride chemicals,1226000000.0,198000000.0,5015000000.0,4348.0,,china,,,
3439,shandong sunpaper,5022000000.0,464000000.0,5015000000.0,11202.0,,china,,,
3440,navistar international corporation,,,,12100.0,,usa,https://en.wikipedia.org/wiki/navistar_international,,
3441,cdk global,1673000000.0,1034000000.0,5017000000.0,6500.0,,usa,,,
3442,au small finance bank,529000000.0,141000000.0,5022000000.0,17112.0,,india,https://en.wikipedia.org/wiki/au_small_finance_bank,,
3443,youngor group,1980000000.0,746000000.0,5020000000.0,22022.0,,china,https://en.wikipedia.org/wiki/youngor_group,,
3444,eva airways,3562000000.0,227000000.0,5022000000.0,,,taiwan,,,
3445,atacadao,16552000000.0,669000000.0,5012000000.0,,,brazil,https://en.wikipedia.org/wiki/atacad_percc3_perca3o,,
3446,chart industries,1317000000.0,59000000.0,5014000000.0,4771.0,,usa,,,
3447,guizhou space appliance,791000000.0,76000000.0,5011000000.0,,,china,,,
3448,maxlinear,892000000.0,41000000.0,5011000000.0,1503.0,,usa,,,
3449,brother industries,5188000000.0,445000000.0,4999000000.0,37697.0,,japan,https://en.wikipedia.org/wiki/brother_industries,,
3450,murphy usa,17360000000.0,397000000.0,4996000000.0,14615.0,,usa,,,
3451,north industries group red arrow co. ltd,1179000000.0,76000000.0,4997000000.0,,,china,,,
3452,futu holdings,907000000.0,358000000.0,4992000000.0,1315.0,,hong kong,,,
3453,kakaku.com,377000000.0,104000000.0,4993000000.0,1155.0,,japan,,,
3454,inmobiliaria colonial socimi,316000000.0,473000000.0,4990000000.0,200.0,,spain,,,
3455,evolution mining limited,1429000000.0,224000000.0,4988000000.0,1448.0,,australia,,,
3456,tianjin 712 communication & broadcasting,502000000.0,100000000.0,4989000000.0,2106.0,,china,,,
3457,sino-american silicon products,2361000000.0,234000000.0,4987000000.0,753.0,,taiwan,,,
3458,sitime corporation,218000000.0,32000000.0,4992000000.0,279.0,,usa,,,
3459,wangfujing group,1856000000.0,195000000.0,4994000000.0,11634.0,,china,,,
3460,stoneco,4576000000.0,-1358000000.0,4980000000.0,5938.0,,brazil,,,
3461,vontobel holding ag,2080000000.0,399000000.0,4977000000.0,2094.0,,switzerland,,,
3462,iray technology company limited,174000000.0,71000000.0,4979000000.0,,,china,,,
3463,signet jewelers,7826000000.0,769000000.0,4981000000.0,,,bermuda,,,
3464,spirit aerosystems holdings,3953000000.0,-540000000.0,4984000000.0,16100.0,,usa,https://en.wikipedia.org/wiki/spirit_aerosystems,https://twitter.com/spiritaero,https://www.facebook.com/spiritaerosystems/
3465,deliveroo plc,2148000000.0,-363000000.0,4970000000.0,2300.0,,uk,https://en.wikipedia.org/wiki/deliveroo,,
3466,pt bank brisyariah tbk,,211000000.0,4974000000.0,,,indonesia,,,
3467,travel + leisure co.,3134000000.0,308000000.0,4972000000.0,16800.0,,usa,,,
3468,securitas ab,11416000000.0,332000000.0,4958000000.0,355000.0,,sweden,,,
3469,rabigh refining and petrochemical company,12170000000.0,543000000.0,4961000000.0,,,saudi arabia,https://en.wikipedia.org/wiki/petro_rabigh,,
3470,polycab india limited,1503000000.0,114000000.0,4959000000.0,,,india,,,
3471,chongqing fuling zhacai group,395000000.0,116000000.0,4959000000.0,,,china,,,
3472,southwestern energy company,6667000000.0,-25000000.0,4959000000.0,938.0,,usa,,,
3473,new fortress energy llc,1322000000.0,97000000.0,4948000000.0,671.0,,usa,,,
3474,bankinter,2036000000.0,1335000000.0,4948000000.0,8668.0,,spain,https://en.wikipedia.org/wiki/bankinter,,
3475,ningbo orient wires & cables,1245000000.0,186000000.0,4952000000.0,1138.0,,china,,,
3476,hyundai steel company,18598000000.0,1189000000.0,4926000000.0,11540.0,,south korea,,,
3477,societa iniziative autostradali e servizi,,,,,,italy,,,
3478,cromwell property group,244000000.0,182000000.0,4933000000.0,,,australia,,,
3479,callaway golf company,3133000000.0,321000000.0,4933000000.0,4200.0,,usa,,,
3480,agree realty corporation,339000000.0,122000000.0,4932000000.0,57.0,,usa,,,
3481,ps business parks,438000000.0,448000000.0,4925000000.0,156.0,,usa,https://en.wikipedia.org/wiki/ps_business_parks,,
3482,storebrand asa,13218000000.0,357000000.0,4933000000.0,2200.0,,norway,,,
3483,glanbia,4628000000.0,184000000.0,4922000000.0,7385.0,,ireland,,,
3484,"ncino, inc.",273000000.0,-49000000.0,4917000000.0,1203.0,,usa,,,
3485,travelsky technology,860000000.0,86000000.0,4922000000.0,7233.0,,china,,,
3486,china spacesat,1108000000.0,37000000.0,4916000000.0,4100.0,,china,,,
3487,qatar fuel company q.p.s.c.(woqod),5365000000.0,268000000.0,4919000000.0,,,qatar,,,
3488,astral poly technik,549000000.0,61000000.0,4922000000.0,,,india,,,
3489,screen holdings,3005000000.0,332000000.0,4917000000.0,6074.0,,japan,,,
3490,h. lundbeck a/s,2412000000.0,195000000.0,4912000000.0,5806.0,,denmark,,,
3491,carsales.com ltd,352000000.0,111000000.0,4908000000.0,1200.0,,australia,https://en.wikipedia.org/wiki/carsales.com,,
3492,punjab national bank,5144000000.0,483000000.0,4905000000.0,103000.0,,india,https://en.wikipedia.org/wiki/punjab_national_bank,,
3493,science applications international corporation,7394000000.0,277000000.0,4906000000.0,26000.0,,usa,,,
3494,micro-star international,6669000000.0,559000000.0,4909000000.0,,,taiwan,,,
3495,keboda technology,408000000.0,56000000.0,4914000000.0,,,china,,,
3496,hopson development holdings,3917000000.0,1244000000.0,4901000000.0,10385.0,,hong kong,,,
3497,banca generali,1406000000.0,356000000.0,4897000000.0,72644.0,,italy,,,
3498,premier,1432000000.0,265000000.0,4900000000.0,2600.0,,usa,,,
3499,shenzhen yuto packaging technology,2161000000.0,148000000.0,4896000000.0,,,china,,,
3500,bb biotech ag,-367000000.0,-432000000.0,4894000000.0,,,switzerland,https://en.wikipedia.org/wiki/bb_biotech,,
3501,"petco health & wellness company, inc.",5807000000.0,164000000.0,4894000000.0,27000.0,,usa,,,
3502,shell midstream partners,556000000.0,556000000.0,4885000000.0,,,usa,,,
3503,highwoods properties,768000000.0,313000000.0,4890000000.0,442.0,,usa,,,
3504,atotech ltd,1234000000.0,-289000000.0,4893000000.0,3862.0,,uk,,,
3505,atkore international group,2928000000.0,587000000.0,4888000000.0,4000.0,,usa,,,
3506,baoji titanium industry,763000000.0,81000000.0,4888000000.0,3920.0,,china,,,
3507,"inner mongolia yuan xing energy co.,ltd",1768000000.0,720000000.0,4876000000.0,4887.0,,china,,,
3508,santen pharmaceutical,1943000000.0,199000000.0,4876000000.0,4108.0,,japan,https://en.wikipedia.org/wiki/santen_pharmaceutical,,
3509,atos se,10836000000.0,-2961000000.0,4881000000.0,110000.0,,france,https://en.wikipedia.org/wiki/atos,,
3510,fujian torch electron technology,689000000.0,139000000.0,4878000000.0,1826.0,,china,,,
3511,wingstop,282000000.0,42000000.0,4884000000.0,240.0,,usa,,,
3512,antero midstream corporation,898000000.0,331000000.0,4875000000.0,522.0,,usa,,,
3513,qualys,411000000.0,70000000.0,4879000000.0,1823.0,,usa,,,
3514,china everbright international,6359000000.0,867000000.0,4883000000.0,13800.0,,hong kong,,,
3515,walker & dunlop,1259000000.0,256000000.0,4880000000.0,1305.0,,usa,,,
3516,sportradar,561000000.0,12000000.0,4875000000.0,2300.0,,switzerland,https://en.wikipedia.org/wiki/sportradar,,
3517,xiamen tungsten,4635000000.0,172000000.0,4866000000.0,13819.0,,china,,,
3518,wuchan zhongda group,81807000000.0,580000000.0,4869000000.0,20322.0,,china,,,
3519,meinian onehealth healthcare holdings,1332000000.0,9000000.0,4870000000.0,,,china,,,
3520,jiangxi special electric motor,434000000.0,56000000.0,4861000000.0,2729.0,,china,,,
3521,amedisys,2214000000.0,209000000.0,4855000000.0,21000.0,,usa,https://en.wikipedia.org/wiki/amedisys,,
3522,tosoh corporation,6703000000.0,788000000.0,4858000000.0,13336.0,,japan,https://en.wikipedia.org/wiki/tosoh,,
3523,lg uplus,10361000000.0,533000000.0,4857000000.0,10221.0,,south korea,,,
3524,concordia financial group,1933000000.0,393000000.0,4856000000.0,5995.0,,japan,,,
3525,icu medical,1316000000.0,103000000.0,4864000000.0,8500.0,,usa,,,
3526,range resources corporation,3580000000.0,400000000.0,4861000000.0,527.0,,usa,,,
3527,titan wind energy (suzhou),1189000000.0,190000000.0,4861000000.0,2483.0,,china,,,
3528,herbalife nutrition,5802000000.0,447000000.0,4854000000.0,10800.0,,usa,,,
3529,logmein,,,,3974.0,,usa,,,
3530,ig group holdings,1157000000.0,592000000.0,4853000000.0,,,uk,,,
3531,banco bpm societa per azioni,4362000000.0,579000000.0,4854000000.0,22000.0,,italy,https://en.wikipedia.org/wiki/banco_bpm,,
3532,hanover insurance group,5109000000.0,418000000.0,4851000000.0,4400.0,,usa,https://en.wikipedia.org/wiki/hanover_insurance,,
