id,name,rank,market_cap,country,share_price,change_1_day,change_1_year,categories
655dd4d7ed4c4a458bb6b534462907f9,Chongqing Changan,985,$16.87 B,China,$1.93,-1.24%,-29.82%,"['Automakers', 'Manufacturing']"
c3b65b1afe5d468eaed60a3881f595ec,Fmc,982,$16.92 B,USA,$134.36,3.33%,29.78%,['Chemicals']
3c8e7762a10740f5b2f4645dbc627d4a,Unity Software,983,$16.91 B,USA,$40.94,0.74%,-73.13%,"['Software', 'Tech', 'Video games']"
7b0df785443c4531b5a6c9a096bb95b1,Snap,981,$16.93 B,USA,$10.50,-3.40%,-78.08%,"['Internet', 'Tech']"
e8c90b02364b4978a368fdae0651c7ea,Abiomed,980,$17.00 B,USA,$377.20,-0.06%,20.73%,['Medical devices']
e9a1693bccbd4e8eaf0568d03df8b79b,W. P. Carey,977,$17.04 B,USA,$81.92,1.37%,5.92%,
3001b48a03be4e75ace8da62f6033640,Pkn Orlen,978,$17.03 B,Poland,$14.67,-4.13%,-18.86%,"['Oil&Gas', 'Energy']"
3a19fd5e7a96436a9686a7ec73871815,Targa Resources,979,$17.02 B,USA,$75.19,0.32%,43.38%,"['Oil&Gas', 'Energy']"
4b17148823a642a583ce4f5ac70d36ff,Lucid Motors,976,$17.05 B,USA,$10.15,3.26%,-79.03%,"['Automakers', 'Electric Vehicles']"
9d29432d69a44f3ca707d17da4c3b67f,Icahn Enterprises,975,$17.06 B,USA,$50.57,-0.51%,-0.49%,
c8344c27fdb54daca0684b9493d541bb,Pidilite,973,$17.08 B,India,$33.61,0.10%,12.82%,
0984d88f00be42d8b879445588e5cbb4,Live Nation,974,$17.06 B,USA,$73.92,0.50%,-30.47%,['Entertainment']
b7c0b126fb694c64a32e38baf168c30c,Power Corporation Of Canada,972,$17.09 B,Canada,$25.28,0.32%,-22.26%,
7ec6d0cd388d43349d68cb07f16dd944,Geberit,971,$17.12 B,Switzerland,$495.79,0.85%,-35.11%,
7d7c5e377599429286f52a98424b0281,Quest Diagnostics,970,$17.13 B,USA,$150.46,-1.41%,-2.50%,['Diagnostics and Testing']
87b6f24771084b0ba58b35c0a0d8b021,Fox Corporation,968,$17.16 B,USA,$30.61,1.09%,-6.99%,['Media/Press']
78799a1e08974586969d900f862637f8,Coal India,969,$17.15 B,India,$2.78,0.22%,31.13%,"['Mining', 'Coal Mining', 'Energy']"
0fd76f1d577e435287dfac8305e17810,Snam,967,$17.17 B,Italy,$5.11,-0.88%,-9.56%,"['Energy', 'Infrastructure']"
a0b956bd35b24984b0105e522923f73f,Solaredge,965,$17.25 B,Israel,$308.77,4.40%,-3.07%,"['Energy', 'Electricity', 'Renewable energy']"
2802bdf9087948859ab82b0c7b7c054f,China Communications Construction,966,$17.18 B,China,$1.28,1.36%,9.40%,"['Engineering', 'Construction']"
78fa1df3611f40bcbd67e72b2f4e2cb0,Keycorp (keybank),963,$17.30 B,USA,$18.55,-0.91%,-18.75%,"['Financial services', 'Banks']"
ab86e785652a4afb91988f9799ceedb3,Suzuki Motor,964,$17.29 B,Japan,$35.61,-1.77%,-11.17%,"['Automakers', 'Manufacturing']"
f2b58b0c2acf4cf8b4005f68a72d634c,Antofagasta,961,$17.38 B,UK,$17.64,2.06%,-4.29%,"['Conglomerate', 'Mining']"
0a13a04974b94db1bd9d16b3a79596fd,Cincinnati Financial,962,$17.35 B,USA,$110.41,-0.64%,-6.21%,['Insurance']
ce2ac2fe463240e691b8d269c027121f,Posco,959,$17.41 B,South Korea,$56.94,-0.16%,-5.34%,"['Steel producers', 'Steel industry']"
36335d17e94940a589fe913b4c83bc7e,Icon Plc,960,$17.39 B,Ireland,$213.07,-2.57%,-21.97%,['Pharmaceuticals']
324f9e2b4b3f469584c5bfd793ad07f7,Toyota Industries,958,$17.45 B,Japan,$56.23,-2.96%,-30.63%,
8763b33b154c4ccc9034aaabf9f9a1f0,Ball Corporation,957,$17.51 B,USA,$55.81,-0.07%,-40.36%,['Packaging']
ff40f6def4ee44f291ab98f7cb05ad03,Tsingtao,957,$17.17 B,China,$15.54,0.06%,,"['Alcoholic beverages', 'Beverages']"
6bfc32c5389e49d89e7f1a95ffc72a12,Atmos Energy,1061,$15.93 B,USA,$113.00,0.86%,8.04%,['Utility companies']
1fe685e73edd4449bdeb301ee35775de,Hai Di Lao Hot Pot,1050,$15.22 B,China,$2.73,2.91%,,"['Restaurant chains', 'Food']"
5aeff1fa9ee04e84a1187c8c9688cae0,Sasa Polyester,1090,$14.49 B,Turkey,$6.40,-3.79%,,['Chemicals']
6187f50e128b473cbaeaff634c2df694,Ase Group,1093,$14.49 B,Taiwan,$6.76,1.65%,,"['Semiconductors', 'Tech']"
5f5abc84391e455597b7a6c9c029e570,Surgutneftegas,1088,$14.53 B,Russia,$0.41,-0.54%,,"['Oil&Gas', 'Energy']"
d0b3578d54ea4a09bb593a22ff398f5f,Toshiba,1078,$14.72 B,Japan,$34.04,0.71%,,
be77aaa00bb2498cb11b5496ee7595cb,Essex Property Trust,1079,$14.65 B,USA,$218.61,1.78%,,"['Real estate', 'Investment']"
1f2371ebe2a843b19a438da44da105eb,Fairfax Financial,1086,$14.53 B,Canada,$581.55,-0.03%,,
569ddd1fe63e47b7a9d4e8da754eab7e,Huatai Securities,1010,$16.04 B,China,$17.09,0.00%,,
0ece22187227457f86de99285575419c,Erie Indemnity,1121,$14.03 B,USA,$268.47,0.59%,,['Insurance']
46f767b35120486eb35ca6b163a16b92,Eqt Corporation,1149,$13.54 B,USA,$36.91,3.48%,,
9cfcfee0da934ccf8ab716e5cfc0e3d9,Tradeweb,1060,$15.13 B,USA,$65.48,1.44%,,['Financial services']
8c30cf167ace4906a6d8d4b815389843,Arca Continental,1107,$14.28 B,Mexico,$8.19,-1.30%,,['Beverages']
9c0b909eee4e427f969da621c69fb2e7,Lkq Corporation,1098,$14.43 B,USA,$54.01,1.47%,,['auto parts']
3d3e93dd378c42f9a786fb973e0fe40c,Akamai,1110,$14.24 B,USA,$90.58,1.75%,,"['Tech', 'Internet', 'Software', 'IT security']"
0fa8ae2c390f4a6b9e9d1c264f23fa63,Grasim Industries,1101,$14.39 B,India,$21.87,-0.25%,,
b863e898436a4fe081b43cbf15466f4c,China Steel,1080,$14.62 B,Taiwan,$1.52,0.00%,,"['Steel producers', 'Steel industry']"
7c49fd94ccf94bf3bd89a9d178ab285f,Swiss Life,967,$17.52 B,Switzerland,$580.24,2.59%,-7.67%,['Insurance']
52b289a1cc274fae98f08f44f2551e4d,Poolcorp,1200,$12.93 B,USA,$331.12,0.03%,,
81faf7959717474ab067628cb462fa03,Telenor,1199,$12.93 B,Norway,$9.25,0.37%,,['Telecommunication']
e473049074754b71a4689a27756bb540,Novolipetsk Steel,1198,$12.94 B,Russia,$2.16,-0.27%,,"['Steel producers', 'Steel industry']"
6a9ebbc374d14a0eae0fa005e7a2410b,Poste Italiane,1197,$12.95 B,Italy,$9.98,0.87%,,['Courier']
04bf8b87de7f45b8926c5ec059cbd706,Nice,1196,$12.99 B,Israel,$203.41,3.15%,,"['Software', 'Tech']"
8675c499885446318c84fcb1ba7840e2,Siemens Gamesa,1195,$13.02 B,Spain,$19.06,0.53%,,
1a3c902c3c3b4c6d9df2d25f2495c324,Grupo Elektra,1193,$13.02 B,Mexico,$52.75,-0.99%,,['Retail']
dae8acb1155449ee9f01886b4736c48b,Everest Re,1194,$13.02 B,,$332.54,-0.01%,,['Insurance']
310b06570b45461bbbf96d026731b738,Bio-techne,1192,$13.02 B,USA,$82.98,2.79%,,['Pharmaceuticals']
529fe8384056479694c0580eb0b84d4d,Polyus,1190,$13.04 B,Russia,$95.09,-14.24%,,
984897e048684661affb0bd0909b65ea,Carlisle Companies,1191,$13.03 B,USA,$251.99,1.47%,,
19c17a8d218145d397b2312d9342120c,Tencent Music,1189,$13.05 B,China,$7.69,-6.33%,,['Entertainment']
29884b6844f8423da77fa50a7cb0b6e5,Tdk,1188,$13.06 B,Japan,$34.48,-0.84%,,['Electronics']
73f526bf99e04a329b178f03f0fddaf0,International Paper,1187,$13.08 B,USA,$36.80,2.00%,,['Pulp and paper']
2397a4d64ae04d129bbbe0c45d1cb591,American Homes 4 Rent,1186,$13.12 B,USA,$32.42,-1.34%,,"['Real estate', 'Investment']"
c64c196ddbb2445b9359c86a46260b37,Shinkin Central Bank,1185,$13.12 B,Japan,"$1,956",0.30%,,"['Banks', 'Financial services']"
01e89aaaff9a43ecbbc7f21af3d336e4,Asahi Group,1037,$16.27 B,Japan,$32.11,0.68%,-24.55%,"['Beverages', 'Alcoholic beverages']"
a31395fcd6264c5aa32b0a6f4f9ce1f6,Indusind Bank,1300,$11.56 B,India,$14.91,2.34%,,"['Banks', 'Financial services']"
200035405be7467cbb0c77724da3e98d,Nippon Yūsen,1299,$11.59 B,Japan,$22.88,2.18%,,"['Transportation', 'Container shipping', 'Maritime transportation']"
32275387a8f04a27ad8400c28d791308,The Toro Company,1298,$11.61 B,USA,$111.47,1.16%,,
ca07c8a912aa4b538f0e316b92db8ddf,Graco,1297,$11.61 B,USA,$68.93,1.52%,,
9a57e2cf22274c428f71193d6fb2b5ad,American Financial Group,1296,$11.64 B,USA,$136.74,0.57%,,
bf1efd33daea4bd795f62258d337ae68,Teleflex,1295,$11.65 B,USA,$248.47,0.46%,,['Medical devices']
14e1a8d8d1b74275bf23a1bb3bf61392,Aecom,1294,$11.67 B,USA,$84.19,0.57%,,['Engineering']
6a445739f3a347e6b1ca0ade2055aebd,Amundi,1293,$11.68 B,France,$57.40,1.68%,,"['Asset Management', 'Investment']"
7424862b92fa40e3adb79d48d54739fd,Carnival,1292,$11.70 B,USA,$9.01,1.58%,,"['Travel', 'Cruise Lines']"
971add510ab649279863462028d5d53c,Transunion,1291,$11.70 B,USA,$60.74,3.07%,,['Financial services']
1604a1f01b154761ab39b4bdf49ddee3,Sumitomo Realty & Development,1290,$11.71 B,Japan,$24.71,-0.53%,,['Real estate']
735b1bf5adae4e019b55ae4fb49d247e,Paylocity,1289,$11.72 B,USA,$210.52,3.86%,,"['Software', 'Tech']"
ae2167588df74739bbb9fa036be70ba6,Talanx,1287,$11.76 B,Germany,$46.47,0.23%,,"['Financial services', 'Insurance']"
7053c7b31851483f8bdded063a427ad2,Delivery Hero,1288,$11.75 B,Germany,$44.39,6.37%,,"['DAX', 'Internet', 'Food Delivery', 'Food', 'Tech']"
b78ccd00ab2f4b2d93f9a6b37869909c,Ihh Healthcare,1286,$11.79 B,Malaysia,$1.33,-1.10%,,['Healthcare']
e725494c1e104d2b9de9767cf240ee04,Akzonobel,1285,$11.85 B,Netherlands,$68.62,1.40%,,"['Chemicals', 'Paint & Coating']"
56ef66845ccc4af29a224296b2c08457,Stanley Black & Decker,1284,$11.87 B,USA,$80.27,1.31%,,"['Tool manufacturers', 'Manufacturing']"
6fc3ae3731c74894ae67e9849d53c107,Croda International,1283,$11.88 B,UK,$85.09,1.26%,,['Chemicals']
4e7cbe2635ea49bbbf510a38a6f4b73b,Shandong Gold Mining,1282,$11.88 B,China,$2.84,2.64%,,"['Mining', 'Gold mining']"
e32e3e3a53314bd5b032d7c2343abb57,Bureau Veritas,1281,$11.88 B,France,$26.31,-0.08%,,['Professional services']
e73615edacd6420c9640a95fa93ee415,Aveva,1280,$11.89 B,UK,$39.38,-0.03%,,"['Software', 'Tech']"
0594f0a7f95f44ac96c398ff03cf1785,Godaddy,1279,$11.89 B,USA,$76.42,2.28%,,"['Internet', 'Tech']"
bab5b627e1f648dd873375a30484fa26,Taiwan Cooperative Financial,1278,$11.90 B,Taiwan,$0.85,-0.95%,,"['Banks', 'Financial services', 'Insurance']"
7ee6f6db07ff4291aba73f5d5e9f2633,Orient Overseas Container Line,1276,$11.94 B,Hong Kong,$18.09,2.63%,,"['Transportation', 'Container shipping', 'Maritime transportation']"
e5e2565f9a71418b9cd86a83044b2bf6,Smith & Nephew,1277,$11.93 B,UK,$27.41,0.99%,,['Medical equipment']
42a454d592564379ad7bd4f0dae1678c,Dlf,1275,$11.96 B,India,$4.84,-0.58%,,['Real estate']
e66faab482bc4bcfbc231656aeb8e626,Telefonica Brasil,1274,$11.97 B,Brazil,$7.07,-0.98%,,['Telecommunication']
45dd725bb31a431f85d0989006cecd8c,Campari,1273,$11.98 B,Italy,$10.64,0.95%,,"['Alcoholic beverages', 'Beverages']"
66f708719ef74cd3859e5c827370de7e,Tenaga Nasional,1271,$12.01 B,Malaysia,$8.31,0.00%,,"['Electricity', 'Energy', 'Utility companies']"
ebb7a376c3b247709b7007a2d6dd5920,Axon Enterprise,1272,$11.99 B,USA,$168.59,-0.01%,,
fc56bd1c9a264a478b57836837b102a9,Reliance Steel & Aluminum,1270,$12.01 B,USA,$204.71,0.82%,,"['Steel producers', 'Steel industry', 'Aluminum']"
4ab6325764004ec2aea1bc39cfc2434f,Lg Electronics,1267,$12.04 B,South Korea,$15.93,-2.58%,,"['Electronics', 'Tech', 'Tech Hardware']"
668aab393ede44d095394e5893962ac5,Erste Group Bank,1268,$12.02 B,,$29.54,-1.86%,,"['Banks', 'Financial services']"
7f589e02ee3f4c7fbb3d86114fa1c186,Abn Amro,1269,$12.02 B,Netherlands,$13.39,0.28%,,
67eb9cb05f1e465bb930f0f1c79c913b,Stora Enso,1266,$12.05 B,Finland,$15.98,-0.66%,,['Pulp and paper']
b1be70d4faf94f878a31bed287ba9bef,Uni-president Enterprises,1263,$12.10 B,Taiwan,$2.13,-0.61%,,['Food']
f9d2abd4e000453daa6dc19a63a5fb4f,Bank Of Baroda,1265,$12.05 B,India,$2.33,1.55%,,"['Banks', 'Financial services']"
bc8d46ffd3834ce4a1d9f016e7cf8fc7,Ovintiv,1264,$12.09 B,USA,$48.73,4.32%,,"['Oil&Gas', 'Energy']"
54c5ac76816341a2b0da1c2b70771cb3,Banque Saudi Fransi,1261,$12.12 B,Saudi Arabia,$10.07,1.75%,-7.87%,"['Banks', 'Financial services']"
7c3ae7fd501e4eb788e31c1e9cb911f1,Wisetech Global,1262,$12.12 B,Australia,$37.06,2.00%,,"['Software', 'Tech']"
315d8e0e2eb949ecb45a7f05a17de9b7,Grab Holdings,1259,$12.13 B,Singapore,$3.15,4.30%,,"['Food', 'Food Delivery', 'Internet', 'Tech', 'Ridesharing']"
0fe511203fe74198a042d3817fc3c68b,Kyowa Kirin,1260,$12.13 B,Japan,$22.57,0.65%,,"['Pharmaceuticals', 'Biotech']"
3610544cce0a46b7954d8972634ca922,Match Group,1257,$12.16 B,USA,$43.55,-0.07%,,"['Internet', 'Online Dating', 'Tech']"
3eb97af62e3444dcb3c6223a95c2df9e,Vodacom,1258,$12.15 B,South Africa,$7.07,-4.29%,,['Telecommunication']
04f458960fd2497f9d293313538f0853,Singapore Airlines,1255,$12.16 B,Singapore,$4.10,0.73%,,"['Airlines', 'Travel', 'Transportation']"
19ce87e7790748ffb394a722cf4859f7,Capitec Bank,1256,$12.16 B,South Africa,$104.80,-1.12%,,"['Banks', 'Financial services']"
e18d497ec4c3488db6016c5dee0b4050,Hua Xia Bank,1254,$12.18 B,China,$0.76,0.76%,,"['Banks', 'Financial services']"
a95ed1c0c8b04cc7be3746ea1f0be3b0,Segro,1252,$12.19 B,UK,$9.97,2.22%,,"['REITs', 'Real estate', 'Investment']"
d73b0ab03c2a40df91e268f935ceeada,Zoominfo,1253,$12.18 B,USA,$30.19,3.96%,,"['Software', 'Tech']"
ce711bd7cfbe41ecada008347dbe0978,Julius Bär,1251,$12.22 B,Switzerland,$58.59,2.20%,,"['Banks', 'Financial services']"
3c1db39c35c349219811f89ccc0beadc,Bank Of Shanghai,1250,$12.27 B,China,$0.86,0.33%,,"['Banks', 'Financial services']"
880ce253d36f4164aa25e282f03525ce,Ono Pharmaceutical,1249,$12.29 B,Japan,$25.18,1.02%,,['Pharmaceuticals']
46264b8fa59748feaf2415920e8b6967,Tech Mahindra,1248,$12.29 B,India,$12.63,1.32%,,
e5ac59f40d4747938841ebea3491eb0b,Continental,1246,$12.34 B,Germany,$61.72,3.61%,,"['Tires', 'DAX']"
7fe8b1df3f9c42a18c9c94d76fc43913,Hindalco Industries,1247,$12.34 B,India,$5.53,-0.83%,,
6a4ce955e27f47508dd67e5bbac15d38,Lamb Weston,1243,$12.37 B,USA,$86.01,0.50%,,['Food']
baea4173b27d4695a893231aa550731d,Biomérieux,1245,$12.35 B,France,$104.39,0.45%,,"['Diagnostics and Testing', 'Biotech']"
682ed7e203cb482993ef2425c998af08,Nn Group,1244,$12.36 B,Netherlands,$43.78,1.15%,,
0ea2c940cb86473cb862d541e14ba637,Camden Property Trust,1242,$12.38 B,USA,$116.29,0.25%,,
0a7fcc7551f24a56ab249815128140af,Bajaj Auto,1239,$12.43 B,India,$43.92,1.11%,,
2711556bbfb44d71ae0ee95ae4d2d4c1,Alfa Laval,1240,$12.42 B,Sweden,$30.06,0.98%,,
b07684c114eb4df7bae4bcd87879560b,Bio-rad Laboratories,1241,$12.41 B,USA,$418.28,0.53%,,['Healthcare']
91e70dc2fac349ebb6d954f95664d58a,Polestar,1238,$12.44 B,Sweden,$5.90,-1.83%,,"['Automakers', 'Electric Vehicles']"
149c3bee26b443e3926e4f9c03b88e80,Carl Zeiss Meditec,1236,$12.47 B,Germany,$131.88,1.63%,,
df708dff49e0463c8c8201b533b311a0,Bill.com,1237,$12.45 B,USA,$117.82,5.34%,,"['Internet', 'Financial services']"
6027ddf99794410fbd5f0bab42c73341,Newcrest Mining,1235,$12.49 B,Australia,$13.98,-0.15%,,['Mining']
e490d0a939ef4205966b61faae7ff7bd,J.m. Smucker Company,1062,$15.88 B,USA,$148.93,-0.75%,3.99%,['Food']
d81663024a9146c5bbaf74aa929972b5,Itaúsa,1018,$16.59 B,Brazil,$1.76,-1.21%,-1.12%,
8a0fc43caa8340eeb9e99d1b3c638d2b,Omv,1038,$16.26 B,,$49.75,-0.20%,-17.00%,"['Oil&Gas', 'Energy']"
e84685f108344f278ac52a7eaf00fd6e,Avangrid,1028,$16.45 B,USA,$42.57,0.61%,-7.72%,
5d733b7d751f437dbec53e6c36867c0b,Norsk Hydro,1021,$16.57 B,Norway,$8.12,0.48%,0.62%,
08c0de9f2f37417c8a676f828b1c9757,Wsp Global,1056,$15.98 B,Canada,$128.43,-0.14%,-2.37%,"['Engineering', 'Professional services']"
0878f59933434445934ba9b2315a35d0,Coles Group,1055,$15.99 B,Australia,$11.95,-0.23%,2.58%,['Retail']
931cbe5599114d09935fde7512beef9b,Hyundai Mobis,1067,$15.73 B,South Korea,$169.33,0.72%,-15.16%,
d7e6017272424593b52760000b3d54d3,Shionogi,1157,$14.09 B,Japan,$47.29,-0.02%,-22.34%,['Pharmaceuticals']
b49c2e13c05a4469a4adc8a56076d611,Avantor,1074,$15.52 B,USA,$23.02,1.63%,-36.20%,['Chemicals']
f16af46accab488995393aa58d51b1ab,Blue Owl Capital,978,$17.40 B,USA,$12.49,3.05%,2.38%,"['Asset Management', 'Financial services']"
4d4a9761eb694f6da917549a6b67d4f7,Ms&ad Insurance,994,$17.16 B,Japan,$32.14,1.24%,-6.84%,['Insurance']
ac3230967d21494193f99e4a48e6ad60,Bank Of Jiangsu,1020,$16.57 B,China,$1.12,0.00%,4.67%,"['Banks', 'Financial services']"
eee90e32fb2f4d6e87c4f5fe6bd6dcbd,Hubspot,1053,$16.02 B,USA,$329.94,5.81%,-22.85%,"['Software', 'Tech']"
64259ea9902d49ac91fc2f58513ef9a1,Host Hotels & Resorts,1243,$12.77 B,USA,$17.61,3.10%,3.35%,"['Real estate', 'Hotels', 'Investment', 'Travel']"
a43522b295854726a246ee0e52bd1901,Thai Beverage,1195,$13.39 B,Thailand,$0.53,0.00%,3.01%,"['Beverages', 'Alcoholic beverages']"
7185109ee1344e0eb49a132bb6c9db18,Freddie Mac,1502,$10.06 B,USA,$3.12,6.66%,-23.78%,['Financial services']
eecd012fc74d4fe59c0eadef083c43b5,Ryan Specialty Group,1414,$10.89 B,USA,$41.87,0.10%,13.53%,['Financial services']
a750b87c8c1f4b4c9c325db7fac1bf0d,Renault,1332,$11.65 B,France,$39.62,-0.05%,5.12%,"['Automakers', 'CAC 40', 'Manufacturing']"
49f16e7c9e8c4a30b91c614e66529ec5,News Corp,1385,$11.16 B,USA,$19.64,3.04%,-9.33%,['Media/Press']
f2811cd718a64520b6522ec15b139565,Kikkoman,1516,$9.91 B,Japan,$51.79,-1.33%,-31.67%,['Food']
30b3b5af5c534fa88e5114f168d575f2,Vail Resorts,1499,$10.13 B,USA,$251.30,2.43%,-9.98%,
02717db03c544ddf948eba7c3937cddd,Shree Cement,1422,$10.85 B,India,$300.57,0.13%,-10.62%,
f0846f1ff68d4fc1b12b09550fe2cb91,Emera,1419,$10.86 B,Canada,$40.49,0.22%,-15.31%,
bc00e44989ff40d7838ae84dccbabdf5,Saputo,1410,$10.93 B,Canada,$26.11,-2.94%,21.22%,"['Food', 'Dairy companies']"
961ba067cf5b4f90a1d1417b2487e163,Heidelbergcement,1288,$12.28 B,Germany,$63.64,0.17%,-10.72%,"['Cement', 'Building materials', 'DAX']"
ccdfa38eea5c46ee9ce40e60051d4e76,Boliden,1321,$11.90 B,Sweden,$43.52,1.57%,3.94%,['Mining']
b5c5d2725ead4c9b8933142aa77eda01,Boston Properties,1384,$11.16 B,USA,$71.20,1.09%,-37.78%,['Real estate']
8da70db9edc34eafaa633482c677d1f3,Kakaobank,1439,$10.70 B,South Korea,$22.47,2.21%,-38.82%,"['Banks', 'Financial services']"
96b0dd338909461eb9fe492df3286bcc,Israel Chemicals,1459,$10.53 B,Israel,$8.17,1.36%,-19.51%,"['Chemicals', 'Fertilizer companies']"
66f13a3e56b4465d8b8fb27a962e697d,Industrivarden,1341,$11.54 B,Sweden,$26.21,1.26%,-16.10%,['Investment']
036ba0167544491ca5fe94cf7e781fbf,Hotai Motor,1367,$11.29 B,Taiwan,$20.67,-0.16%,-5.96%,['Automakers']
6ba8b660295d425aaa8482f4472ddbcd,International Consolidated Airlines,1500,$10.10 B,Spain,$2.00,3.09%,-6.98%,"['Airlines', 'Travel', 'Transportation']"
ac6343f9d160496caa89abdb7e0e2b9c,Asahi Kasei,1498,$10.13 B,Japan,$7.31,0.69%,-26.97%,['Chemicals']
00bbda36dee7489cb481af1a736a784c,Evonik Industries,1497,$10.14 B,Germany,$21.77,1.62%,-33.55%,['Chemicals']
629eea0372cf498599f0fc250607c47e,Next Plc,1496,$10.16 B,UK,$78.63,0.53%,-22.75%,"['Clothing', 'Retail']"
cc5e3ba373264475bcef67f2773d3c2d,Eiffage,1495,$10.16 B,France,$105.91,0.37%,-1.03%,['Construction']
f9b1c25204f64e669d42beab846a3b24,Lamar Advertising,1494,$10.18 B,USA,$100.12,0.78%,-6.73%,['Advertising']
2f7d35b880694fe2833ac252156340b1,Country Garden,1493,$10.19 B,China,$0.37,3.60%,-57.47%,
c1e98fe70f9a42b38555b1caff456f55,Zillow,1492,$10.19 B,USA,$43.16,3.23%,,"['Real estate', 'Internet', 'Tech']"
426c4266b3db4efa98ca669795fd9090,Morningstar,1489,$10.21 B,USA,$240.77,1.29%,-13.75%,['Financial services']
1958b6f4c44b4dd89d355cb7fcdd5b5b,Agco,1488,$10.22 B,USA,$137.09,1.26%,16.69%,"['Agriculture', 'Manufacturing']"
e5f238d80e8f4fa8b70d70524f107e43,Dick's Sporting Goods,1487,$10.26 B,USA,$123.05,2.26%,12.11%,['Sports goods']
84ea5c17e7f043d1a7c42dd5cfd2ca17,Galp Energia,1486,$10.26 B,Portugal,$13.58,-0.04%,28.23%,"['Oil&Gas', 'Energy']"
7b481d33a87740beacbe342967d6262e,Bath & Body Works,1485,$10.28 B,USA,$45.01,1.72%,-15.16%,['Retail']
d44cf5171ab04d5e847d8274e0551f2b,Samsung Life Insurance,1484,$10.31 B,South Korea,$57.47,-1.25%,5.10%,['Insurance']
f84e8add9bd84490a38bd94ed42ce64f,Synnex,1483,$10.32 B,USA,$109.05,1.95%,4.54%,
e3adbb11ccf94632805684b126e342b2,Suntory,1482,$10.32 B,Japan,$33.41,0.70%,-13.24%,"['Alcoholic beverages', 'Beverages']"
c80796718e3e4668b1ab239aab6170a4,Isuzu,1600,$9.03 B,Japan,$11.66,0.53%,-4.43%,['Automakers']
e72cd3f068394e5291affe7c5828dd28,Comerica,1599,$9.05 B,USA,$69.13,-1.02%,-22.93%,
9aa381eae94f4388a23f31b19de90b01,Sg Holdings,1598,$9.05 B,Japan,$14.30,-0.48%,-33.64%,
598b0fdd059d44399fb3c1a74e49f75b,Hella,1597,$9.06 B,Germany,$81.61,-0.53%,14.17%,"['auto parts', 'Automotive Suppliers', 'Manufacturing']"
1e85ff0fba544cbf93805f50283ad3f0,Knight-swift,1596,$9.07 B,USA,$56.46,1.49%,1.55%,['Transportation']
8b1317222e5a4b1cb2856c6da1a254d6,Lincoln Electric,1595,$9.07 B,USA,$156.73,1.57%,21.61%,
a4a647b498114c6da7b608f58705d6ef,Nov,1594,$9.07 B,USA,$23.11,2.67%,49.77%,"['Energy', 'Oil&Gas']"
4b1489541e8545cbab87e5d194c920d2,Legend Biotech,1593,$9.07 B,USA,$54.23,-0.60%,38.31%,"['Pharmaceuticals', 'Biotech']"
c82d506e7a9347c79f3c2c6ad40d841d,Samsung Electro-mechanics,1592,$9.08 B,South Korea,$56.42,-0.14%,-30.93%,['Electronics']
426f3e7d00f64544bb35996d63b87f6a,Kesko,1591,$9.08 B,Finland,$22.86,0.72%,-18.04%,"['Retail', 'Supermarket Chains']"
733a631351a543e68295da13da264160,Store Capital,1590,$9.09 B,USA,$32.16,0.09%,5.27%,
2063dfac08bf47ed89f7f12c4d556ec4,Churchill Downs,1589,$9.09 B,USA,$243.12,4.03%,19.58%,
5af9b37f426846b8bd3d09a74fcba489,Getlink,1587,$9.10 B,France,$16.77,0.29%,3.45%,"['Railways', 'Transportation']"
8fa6b9ac1d284988b5f23fe8d63e9030,Vat Group,1586,$9.11 B,Switzerland,$303.93,0.71%,-25.77%,
98dc450018be462fb7c406e34ddfadb7,Bj's Wholesale Club,1585,$9.13 B,USA,$67.93,0.43%,12.24%,
28db0d7f8c7a4f20b56920f287d703a1,Kepco,1700,$8.32 B,Japan,$9.33,0.67%,-3.62%,"['Electricity', 'Utility companies', 'Energy']"
ab54ea187c8147c2a70768518b99d433,Icici Prulife,1699,$8.33 B,India,$5.79,-2.64%,-25.39%,['Insurance']
26e6383adb7d4608924fe874f603ed7c,Skf (svenska Kullagerfabriken),1698,$8.33 B,Sweden,$17.74,3.33%,-22.87%,
6257e4342eb647c68e061a874daeb6db,Owens Corning,1697,$8.35 B,USA,$88.41,1.98%,-0.92%,['Building materials']
67f47fb7e3a84f54968cc3e4ca4b4808,Renaissancere,1696,$8.36 B,,$191.30,-1.93%,15.37%,['Insurance']
e448ee5e07344e6d8db94a8a4d4e3bf0,St. James's Place,1695,$8.36 B,UK,$15.09,0.45%,-30.30%,"['Asset Management', 'Investment', 'Financial services']"
14423be724bf486d882992530cccad77,Sei Investments,1694,$8.36 B,USA,$62.07,2.06%,7.52%,['Financial services']
6336720cf63b4bd1850c297045034af5,Azrieli Group,1693,$8.37 B,Israel,$69.03,-2.64%,-27.88%,['Real estate']
a08f3d0f12f24fe2b2f63a98c0928bbc,Doosan Enerbility,1692,$8.38 B,South Korea,$13.13,0.93%,-15.13%,['Energy']
024d9f8ac8e14ebabe3b303564e3e57a,Jones Lang Lasalle,1691,$8.38 B,USA,$176.67,0.95%,-28.12%,
d27c85b11c944f8f89696a136998eb29,Penske Automotive,1690,$8.39 B,USA,$117.69,2.21%,19.08%,
7b17fa6f913d40d3ac86413de447be0b,Agilon Health,1689,$8.40 B,USA,$20.41,3.08%,25.06%,['Healthcare']
