,link,name,industry,founded,country,ceo,employees,revenue
575,https://www.forbes.com/companies/lumen-technologies,lumen technologies,"telecommunications services, cable supplier",1968,united states,jeffrey k. storey,"36,000",doll_19.7b
576,https://www.forbes.com/companies/regions-financial,regions financial,banking and financial services,1971,united states,"john m. turner, jr.","19,626",doll_6.6b
577,https://www.forbes.com/companies/svenska-handelsbanken,svenska handelsbanken,banking and financial services,1871,sweden,carina åkerström,"10,791",doll_6.3b
578,https://www.forbes.com/companies/raymond-james-financial,raymond james financial,diversified financials,1962,united states,paul c. reilly,"20,021",doll_10.4b
579,https://www.forbes.com/companies/byd,byd,consumer durables,1995,china,chuan fu wang,"288,200",doll_32.8b
580,https://www.forbes.com/companies/illinois-tool-works,illinois tool works,capital goods,1912,united states,ernest scott santi,"45,000",doll_14.5b
581,https://www.forbes.com/companies/pinduoduo,pinduoduo,retailing,not found,china,lei chen,not found,doll_14.6b
582,https://www.forbes.com/companies/activision-blizzard,activision blizzard,consumer durables,2008,united states,robert a. kotick,"9,800",doll_8.8b
583,https://www.forbes.com/companies/liberty-global,liberty global,media,2005,united kingdom,michael thomas fries,"11,200",doll_10.5b
584,https://www.forbes.com/companies/colgate-palmolive,colgate-palmolive,household & personal products,1806,united states,not found,"33,800",doll_17.4b
585,https://www.forbes.com/companies/sse,sse,utilities,1989,united kingdom,alistair phillips-davies,"12,512",doll_10.3b
586,https://www.forbes.com/companies/nan-ya-plastics,nan ya plastics,chemicals,1958,taiwan,ming tsou,not found,doll_14.7b
587,https://www.forbes.com/companies/vivendi,vivendi,telecommunications services,1853,france,arnaud roy de puyfontaine,"33,200",doll_11.3b
588,https://www.forbes.com/companies/baxter-international,baxter international,health care equipment & services,1931,united states,josé e. almeida,"60,000",doll_12.8b
589,https://www.forbes.com/companies/fosun-international,fosun international,insurance,1992,china,chen qiyu xu xiaoliang,"96,000",doll_25b
590,https://www.forbes.com/companies/weichai-power,weichai power,capital goods,2002,china,xu guang tan,"42,953",doll_31.4b
591,https://www.forbes.com/companies/fidelity-national-financial,fidelity national financial,insurance,1847,united states,michael j. nolan,"28,290",doll_15.6b
592,https://www.forbes.com/companies/parker-hannifin,parker-hannifin,capital goods,1918,united states,thomas l. williams,"54,640",doll_15.3b
593,https://www.forbes.com/companies/vedanta-limited,vedanta limited,materials,1976,india,sunil duggal,"70,089",doll_16.4b
594,https://www.forbes.com/companies/woori-financial-group,woori financial group,diversified financials,2001,south korea,tae-seung son,"26,000",doll_11.5b
595,https://www.forbes.com/companies/sysco,sysco,food markets,1969,united states,kevin p. hourican,"58,000",doll_60.7b
596,https://www.forbes.com/companies/telstra,telstra,telecommunications services,1975,australia,andrew richard penn,"27,015",doll_15.8b
597,https://www.forbes.com/companies/credit-suisse-group,credit suisse group,banking,1856,switzerland,thomas gottstein phd,"50,110",doll_30.1b
598,https://www.forbes.com/companies/rogers-communications,rogers communications,telecommunications services,1960,canada,anthony staffieri,"23,000",doll_11.8b
599,https://www.forbes.com/companies/mt-bank,m&t bank,banking,1856,united states,rené f. jones,"17,569",doll_5.9b
600,https://www.forbes.com/companies/boston-scientific,boston scientific,health care equipment & services,1979,united states,michael f. mahoney,"41,000",doll_11.9b
601,https://www.forbes.com/companies/edison-international,edison international,utilities,1886,united states,pedro j. pizarro,"13,003",doll_14.9b
602,https://www.forbes.com/companies/financiere-de-lodet,financiere de l'odet,transportation,1929,france,vincent marie claude bolloré,not found,doll_23.4b
603,https://www.forbes.com/companies/sumitomo-mitsui-trust,sumitomo mitsui trust,banking,2002,japan,not found,"22,139",doll_10.7b
604,https://www.forbes.com/companies/entergy,entergy,utilities,1913,united states,leo denault,"12,500",doll_11.7b
605,https://www.forbes.com/companies/swisscom,swisscom,telecommunications services,1998,switzerland,urs schaeppi,"18,905",doll_12.2b
606,https://www.forbes.com/companies/enbw-energie-baden,enbw-energie baden,utilities,1997,germany,frank mastiaux,"26,064",doll_38b
607,https://www.forbes.com/companies/hikvision,hikvision,technology hardware & equipment,2001,china,yang zhong hu,"52,752",doll_13b
608,https://www.forbes.com/companies/nippon-yusen,nippon yusen,transportation,1885,japan,", yuichi tsuji","35,057",doll_19.5b
609,https://www.forbes.com/companies/stanley-black-decker,stanley black & decker,"semiconductors, electronics, electrical engineering, technology hardware & equipment",1843,united states,james m. loree,"71,300",doll_16.8b
610,https://www.forbes.com/companies/oneok,oneok,oil & gas operations,1906,united states,pierce h. norton ii,"2,847",doll_17.3b
611,https://www.forbes.com/companies/marriott-international,marriott international,travel & leisure,1927,united states,anthony capuano,"97,000",doll_13.9b
612,https://www.forbes.com/companies/warner-bros-discovery,warner bros. discovery,media,2022,united states,david m. zaslav,"11,000",doll_12.2b
613,https://www.forbes.com/companies/sf-holding,s.f. holding,business services & supplies,1993,china,wei wang,"177,129",doll_32.1b
614,https://www.forbes.com/companies/delta-air-lines,delta air lines,transportation and logistics,1924,united states,ed bastian,"81,000",doll_35.1b
615,https://www.forbes.com/companies/bharat-petroleum,bharat petroleum,oil & gas operations,1928,india,arun kumar singh,"32,701",doll_43.2b
616,https://www.forbes.com/companies/halliburton,halliburton,oil & gas operations,1919,united states,jeff miller,"40,000",doll_16.1b
617,https://www.forbes.com/companies/metallurgical-corp-of-china,metallurgical corp of china,construction,2008,china,bongani nqwababa,"97,972",doll_77.3b
618,https://www.forbes.com/companies/northern-trust,northern trust,banking,1889,united states,michael g. o'grady,"21,100",doll_6.6b
619,https://www.forbes.com/companies/heidelbergcement,heidelbergcement,construction,1874,germany,ralph dominik von,"51,209",doll_22.1b
620,https://www.forbes.com/companies/china-steel,china steel,materials,1971,taiwan,hsi chin wang,"28,648",doll_16.8b
621,https://www.forbes.com/companies/eversource-energy,eversource energy,utilities,1996,united states,james j. judge,"9,227",doll_9.9b
622,https://www.forbes.com/companies/sany-heavy-industry,sany heavy industry,capital goods,1994,china,hongfu yu,"24,586",doll_17.6b
623,https://www.forbes.com/companies/hermes-international,hermès international,retail and wholesale,1837,france,axel dumas emile hermès,"17,595",doll_10.6b
624,https://www.forbes.com/companies/international-paper,international paper,materials,1898,united states,mark s. sutton,"31,000",doll_21.8b
625,https://www.forbes.com/companies/koc-holding,koç holding,oil & gas operations,1963,turkey,levent çakiroglu,"105,908",doll_38.8b
626,https://www.forbes.com/companies/nidec,nidec,capital goods,1973,japan,shigenobu nagamori,"114,371",doll_17.1b
627,https://www.forbes.com/companies/meituan,meituan ,it software & services,2010,china,xing wang,"100,033",doll_27.8b
628,https://www.forbes.com/companies/kotak-mahindra-bank,kotak mahindra bank,diversified financials,1985,india,uday kotak,"73,000",doll_7.9b
629,https://www.forbes.com/companies/teck-resources,teck resources,materials,1906,canada,donald r. lindsay,"10,600",doll_10.8b
630,https://www.forbes.com/companies/southwest-airlines,southwest airlines,transportation and logistics,1967,united states,robert e. jordan,"55,000",doll_15.8b
631,https://www.forbes.com/companies/deutsche-boerse,deutsche boerse,diversified financials,1990,germany,theodor weimer,"10,200",doll_5.3b
632,https://www.forbes.com/companies/labcorp,labcorp,health care equipment & services,1978,united states,adam schechter,"75,500",doll_16.1b
633,https://www.forbes.com/companies/china-tower,china tower corp.,telecommunications services,2014,china,xiao min gu,"23,300",doll_13.4b
634,https://www.forbes.com/companies/inpex,inpex,oil & gas operations,2006,japan,naoki kuroda,"3,189",doll_11.3b
635,https://www.forbes.com/companies/coca-cola-european-partners,coca-cola european partners,"food, soft beverages, alcohol & tobacco",2016,united kingdom,damian paul gammell,"33,200",doll_16.2b
636,https://www.forbes.com/companies/wuliangye-yibin,wuliangye yibin,"food, drink & tobacco",1998,china,tao zou,"25,882",doll_8.5b
637,https://www.forbes.com/companies/shimao-property-holdings,shimao property holdings,construction,2004,hong kong,wing mau hui,"24,334",doll_21.8b
638,https://www.forbes.com/companies/idemitsu-kosan,idemitsu kosan,oil & gas operations,1911,japan,takashi tsukioka,"14,044",doll_54.5b
639,https://www.forbes.com/companies/formosa-petrochemical,formosa petrochemical,oil & gas operations,1992,taiwan,ming tsao,not found,doll_22.2b
640,https://www.forbes.com/companies/crown-castle-international,crown castle international,diversified financials,1994,united states,jay a. brown,"5,000",doll_6.6b
641,https://www.forbes.com/companies/firstenergy,firstenergy,utilities,1997,united states,steven e. strah,"12,395",doll_11.4b
642,https://www.forbes.com/companies/rongsheng-petrochemical,rongsheng petrochemical,household & personal products,1995,china,jiong jiong xiang,"13,962",doll_27.2b
643,https://www.forbes.com/companies/hindalco-industries,hindalco industries,materials,1958,india,satish p. pai,"23,555",doll_24.3b
644,https://www.forbes.com/companies/bank-of-hangzhou,bank of hangzhou,banking,1996,china,zhen shan chen,"10,456",doll_8.7b
645,https://www.forbes.com/companies/renault,renault,consumer durables,1898,france,makoto uchida,"156,466",doll_54.6b
646,https://www.forbes.com/companies/international-holding-company,international holding company,"food, drink & tobacco",1998,united arab emirates,basar shueb,not found,doll_7.7b
647,https://www.forbes.com/companies/cincinnati-financial,cincinnati financial,insurance,1950,united states,steven j. johnston,"5,166",doll_9.6b
648,https://www.forbes.com/companies/mitsubishi-estate,mitsubishi estate,construction,1937,japan,hirotaka sugiyama,"9,982",doll_12.1b
649,https://www.forbes.com/companies/cleveland-cliffs,cleveland-cliffs,"construction, oil & gas operations, mining and chemicals",1847,united states,lourenco goncalves,"25,500",doll_22.4b
650,https://www.forbes.com/companies/grupo-acs,grupo acs,construction,1997,spain,florentino pérez rodríguez,"122,502",doll_32.9b
651,https://www.forbes.com/companies/cgn-power,cgn power,utilities,2014,china,li gang gao,"18,248",doll_12.5b
652,https://www.forbes.com/companies/ase-technology-holding,ase technology holding,semiconductors,1984,taiwan,chien shen chang,"68,000",doll_21.3b
653,https://www.forbes.com/companies/jfe-holdings,jfe holdings,materials,2002,japan,koji kakigi,"64,371",doll_36.5b
654,https://www.forbes.com/companies/dte-energy,dte energy,utilities,1996,united states,jerry norcia,"10,300",doll_15.5b
655,https://www.forbes.com/companies/china-hongqiao-group,china hongqiao group,materials,1994,china,bo zhang,"42,650",doll_17.8b
656,https://www.forbes.com/companies/nxp-semiconductors,nxp semiconductors,semiconductors,2006,netherlands,kurt sievers,"31,000",doll_11.1b
657,https://www.forbes.com/companies/western-digital,western digital,"semiconductors, electronics, electrical engineering, technology hardware & equipment",1970,united states,david v. goeckeler,"65,000",doll_18.9b
658,https://www.forbes.com/companies/booking,booking holdings,business services & supplies,1996,united states,glenn d. fogel,"20,300",doll_11b
659,https://www.forbes.com/companies/aeon,aeon,food markets,1926,japan,motoya okada,not found,doll_78.2b
660,https://www.forbes.com/companies/first-republic-bank,first republic bank,banking,1985,united states,michael j. roffler,"6,295",doll_5.5b
661,https://www.forbes.com/companies/lufax-holding,lufax holding,it software & services,2005,china,not found,"87,240",doll_9.7b
662,https://www.forbes.com/companies/atlas-copco,atlas copco,"engineering, manufacturing",1873,sweden,mats rahmström,"43,000",doll_12.9b
663,https://www.forbes.com/companies/fidelity-national-information-fis,fidelity national information (fis),"it, internet, software & services",2006,united states,gary norcross,"55,000",doll_13.9b
664,https://www.forbes.com/companies/mitsubishi-chemical,mitsubishi chemical,chemicals,2005,japan,jean-marc gilson,"69,607",doll_34.6b
665,https://www.forbes.com/companies/edp-energias-de-portugal,edp-energias de portugal,utilities,1976,portugal,miguel stilwell de andrade,"12,236",doll_17.9b
666,https://www.forbes.com/companies/kyocera,kyocera,technology hardware & equipment,1959,japan,goro yamaguchi,"78,490",doll_16.2b
667,https://www.forbes.com/companies/xiamen-cd,xiamen c&d,trading companies,1998,china,yong da zheng,"26,761",doll_109.6b
668,https://www.forbes.com/companies/autozone,autozone,retailing,1979,united states,"william c. rhodes, iii","100,000",doll_15.6b
669,https://www.forbes.com/companies/china-taiping-insurance,china taiping insurance,insurance,1931,hong kong,zhao jun yin,"68,446",doll_40.9b
670,https://www.forbes.com/companies/cenovus-energy,cenovus energy,oil & gas operations,1881,canada,alexander j. pourbaix,"5,938",doll_37b
671,https://www.forbes.com/companies/neste,neste,oil & gas operations,1948,finland,matti lehmus,"4,845",doll_17.9b
672,https://www.forbes.com/companies/porsche-automobil-holding,porsche automobil holding,consumer durables,1930,germany,hans dieter pötsch,882,doll_151m
673,https://www.forbes.com/companies/hm-hennes-mauritz,h&m - hennes & mauritz,"clothing, shoes, sports equipment",1947,sweden,gudrun helena lundberg helmersson,"107,375",doll_23.8b
674,https://www.forbes.com/companies/relx,relx,business services & supplies,1903,united kingdom,erik engstrom,"33,500",doll_10b
