,name,annual_revenue_usd,annual_net_income_usd,market_capitalization_2022,employees_number,ceo,headquarters_country,wikipedia_page_url,twitter_page_url,facebook_page_url
5509,ELECTRICITY GENERATING PUBLIC COMPANY,994000000,114000000,2697000000,,,Thailand,,,
5510,CTS INTERNATIONAL LOGISTICS CORPORATION,3590000000,122000000,2700000000,,,China,,,
5511,HANGZHOU DPTECH TECHNOLOGIES,150000000,45000000,2701000000,,,China,,,
5512,MACCURA BIOTECHNOLOGY CO.LTD,579000000,139000000,2702000000,,,China,,,
5513,ELECTRA,2749000000,60000000,2697000000,,,Israel,https://en.wikipedia.org/wiki/Electra_(Israeli_band),,
5514,TC PIPELINES LP,,,,,,USA,,,
5515,UNIBET GROUP PLC,,,2689000000,,,Malta,https://en.wikipedia.org/wiki/Kindred_Group,,
5516,SUNNOVA ENERGY INTERNATIONAL,241000000,-138000000,2693000000,736,,USA,,,
5517,YUE YUEN INDUSTRIAL (HOLDINGS),8533000000,115000000,2691000000,319000,,Hong Kong,https://en.wikipedia.org/wiki/Yue_Yuen_Industrial_Holdings,,
5518,LIBERTY LATIN AMERICA,4799000000,-440000000,2689000000,,,Bermuda,,,
5519,HAEMONETICS CORPORATION,993000000,43000000,2690000000,2708,,USA,,,
5520,DAIO PAPER CORPORATION,4468000000,173000000,2688000000,12656,,Japan,,,
5521,PTC THERAPEUTICS,538000000,-523000000,2694000000,1177,,USA,,,
5522,NAVTECH,135000000,30000000,2688000000,,,China,,,
5523,NANJI E-COMMERCE CO. LTD,566000000,69000000,2685000000,,,China,,,
5524,FUJIAN KUNCAI MATERIAL TECHNOLOGY,130000000,21000000,2691000000,,,China,,,
5525,YULON NISSAN MOTOR CO. LTD,815000000,100000000,2688000000,1082,,Taiwan,,,
5526,BRICKWORKS,614000000,165000000,2690000000,,,Australia,https://en.wikipedia.org/wiki/Brickworks_Limited,,
5527,GIBSON ENERGY,5545000000,111000000,2687000000,500,,Canada,https://en.wikipedia.org/wiki/Gibson_Energy,,
5528,MAYTRONICS,432000000,69000000,2693000000,,,Israel,,,
5529,BANK OF GANSU,630000000,83000000,2685000000,,,China,,,
5530,POONAWALLA FINCORP LIMITED,247000000,47000000,2692000000,,,India,,,
5531,PT DIAN SWASTATIKA SENTOSA TBK,,,2694000000,,,Indonesia,,,
5532,DADA NEXUS LTD,999000000,-360000000,2683000000,2149,,China,,,
5533,ENEVA,1008000000,231000000,2679000000,,,Brazil,,,
5534,TAIWAN GLASS IND,1853000000,379000000,2684000000,,,Taiwan,,,
5535,MERITZ SECURITIES,1477000000,580000000,2677000000,,,South Korea,,,
5536,ALIBABA PICTURES GROUP,531000000,25000000,2684000000,1134,,Hong Kong,,,
5537,E-L FINANCIAL CORPORATION,1786000000,874000000,2683000000,870,,Canada,https://en.wikipedia.org/wiki/Empire_Life,,
5538,GROCERY OUTLET HOLDING,3079000000,62000000,2679000000,946,,USA,,,
5539,VISTA OUTDOOR,3044000000,473000000,2683000000,5900,,USA,https://en.wikipedia.org/wiki/Vista_Outdoor,,
5540,DESCENTE,795000000,45000000,2681000000,1839,,Japan,https://en.wikipedia.org/wiki/Descente,,
5541,NINGBO JIFENG AUTO PARTS,,,2679000000,,,China,,,
"5542,""ARHAUS, INC."",,,2683000000,,,,,,"
"5543,""RECURSION PHARMACEUTICALS, INC."",10000000,-186000000,2670000000,216,,USA,,,"
"5544,""SICHUAN ANNING IRON AND TITANIUM CO.,LTD."",,,2669000000,,,China,,,"
5545,BLACKROCK SCIENCE AND TECHNOLOGY TRUST II,250000000,248000000,2674000000,,,USA,https://en.wikipedia.org/wiki/BlackRock,,
5546,DORMAKABA HOLDING AG,2861000000,65000000,2673000000,,,Switzerland,,,
5547,ORANGE LIFE INSURANCE,,,,,,South Korea,,,
5548,AJANTA PHARMA,411000000,89000000,2666000000,7167,,India,https://en.wikipedia.org/wiki/Ajanta_Pharma,,
5549,SAVILLS,0,0,2668000000,,,UK,,,
5550,SUN TV NETWORK,449000000,206000000,2674000000,1352,,India,https://en.wikipedia.org/wiki/Sun_TV_Network,,
5551,LEO GROUP,2951000000,-148000000,2667000000,,,China,,,
5552,PACIRA BIOSCIENCES,541000000,41000000,2674000000,697,,USA,,,
5553,NU SKIN ENTERPRISES,2695000000,147000000,2672000000,4600,,USA,,,
5554,HATSUN AGRO PRODUCT,795000000,27000000,2672000000,4864,,India,,,
5555,TECHNIP ENERGIES N.V.,7096000000,269000000,2667000000,,,France,,,
5556,TANGSHAN PORT GROUP,884000000,304000000,2674000000,,,China,,,
5557,WALLENIUS WILHELMSEN ASA,3884000000,133000000,2671000000,,,Norway,,,
5558,VISUAL CHINA GROUP,,,2667000000,,,China,,,
5559,EVERCOMMERCE INC.,490000000,-97000000,2657000000,1750,,USA,,,
5560,INTEGER HOLDINGS CORPORATION,1221000000,96000000,2656000000,9000,,USA,,,
5561,BLACKROCK HEALTH SCIENCES TRUST II,0,0,2660000000,,,USA,,,
5562,YANAN BICON PHARMACEUTICAL LISTED COMPANY,,,2663000000,,,China,,,
5563,INNERGEX RENEWABLE ENERGY,574000000,-147000000,2660000000,400,,Canada,https://en.wikipedia.org/wiki/Innergex_Renewable_Energy,,
5564,NIHON UNISYS,0,0,2659000000,7830,,Japan,,,
5565,COHEN & STEERS INFRASTRUCTURE FUND,522000000,518000000,2657000000,354,,USA,,,
5566,POLARIS BAY GROUP,547000000,141000000,2660000000,,,China,,,
5567,TATUNG,978000000,121000000,2663000000,,,Taiwan,,,
5568,TP ICAP GROUP PLC,,,,,,Jersey,https://en.wikipedia.org/wiki/TP_ICAP,,
5569,AHLI BANK,372000000,196000000,2663000000,,,Qatar,,,
5570,ZHEJIANG JIULI HI-TECH METALS,,,2655000000,,,China,,,
5571,GAV-YAM LANDS CORP. LTD,,,2660000000,,,Israel,,,
5572,EDGEWELL PERSONAL CARE COMPANY,2087000000,117000000,2664000000,6900,,USA,,,
5573,SHANGHAI DIESEL ENGINE,,,2655000000,,,China,,,
5574,SHENZHEN FINE MADE ELECTRONICS GROUP,,,2652000000,,,China,,,
5575,FIRST MAJESTIC SILVER,451000000,-3000000,2650000000,,,Canada,https://en.wikipedia.org/wiki/First_Majestic_Silver,https://twitter.com/fmsilvercorp,https://www.facebook.com/First-Majestic-1361304440547636/
5576,COMET HOLDING AG,549000000,72000000,2647000000,,,Switzerland,,,
5577,CONSTELLIUM SE,6150000000,257000000,2648000000,,,France,,,
5578,COMPANIA DE DISTRIBUCION INTEGRAL LOGISTA HOLDINGS,11930000000,191000000,2653000000,,,Spain,,,
5579,NIPPON TELEVISION HOLDINGS,2965000000,346000000,2649000000,201,,Japan,,,
5580,NAVIN FLUORINE INTERNATIONAL,181000000,33000000,2648000000,,,India,,,
"5581,""AGILITI, INC."",1038000000,24000000,2651000000,5000,,USA,,,"
5582,GRUPO AEROPORTUARIO DEL CENTRO NORTE,438000000,143000000,2653000000,,,Mexico,https://en.wikipedia.org/wiki/Grupo_Aeroportuario_Centro_Norte,https://twitter.com/omaeropuertos,
5583,MOMENTA PHARMACEUTICALS,,,,,,USA,,,
5584,SHANGHAI ZHENHUA HEAVY INDUSTRIES,3780000000,64000000,2649000000,,,China,,,
5585,PRAIRIESKY ROYALTY,237000000,95000000,2646000000,58,,Canada,,,
5586,PRETIUM RESOURCES,0,0,2649000000,606,,Canada,,,
5587,JIANGSU XINQUAN AUTOMOTIVE TRIM,,,2647000000,,,China,,,
5588,MMG LIMITED,4255000000,667000000,2636000000,,,Australia,,,
5589,BAVARIAN NORDIC A/S,255000000,-62000000,2638000000,,,Denmark,,,
5590,BLUE SAIL MEDICAL,1180000000,168000000,2642000000,,,China,,,
5591,AOZORA BANK,848000000,255000000,2640000000,2323,,Japan,,,
5592,JIANGSU ZHONGNAN CONSTRUCTION GROUP,11527000000,-492000000,2644000000,42974,,China,,,
5593,HUBEI BIOCAUSE PHARMACEUTICAL,1775000000,68000000,2640000000,,,China,,,
5594,SUNSTONE HOTEL INVESTORS,509000000,34000000,2641000000,48,,USA,,,
5595,CAMEL GROUP,,,2638000000,,,China,,,
"5596,""JINKE SMART SERVICES GROUP CO., LTD."",,,2632000000,,,China,,,"
5597,XINTE ENERGY,,,2633000000,,,China,,,
5598,JIANGSU HOPERUN SOFTWARE,,,2633000000,,,China,,,
5599,HANWHA SYSTEMS,1563000000,74000000,2628000000,,,South Korea,,,
5600,SUZHOU GOLD MANTIS CONSTRUCTION DECORATION,3692000000,-720000000,2633000000,,,China,,,
5601,YOKOHAMA RUBBER COMPANY,4895000000,478000000,2633000000,5543,,Japan,,,
5602,NATIONAL STORAGE AFFILIATES TRUST,585000000,105000000,2627000000,1175,,USA,,,
5603,GOLUB CAPITAL BDC,307000000,340000000,2632000000,,,USA,,,
5604,PANG DA AUTOMOBILE TRADE CO. LTD,,,2628000000,,,China,,,
5605,SANMINA CORPORATION,6756000000,269000000,2626000000,35000,,USA,,,
5606,ENCAVIS AG,332000000,75000000,2631000000,,,Germany,,,
5607,GRANDJOY HOLDINGS GROUP,6201000000,16000000,2626000000,,,China,,,
5608,ARCUS BIOSCIENCES,382000000,52000000,2625000000,366,,USA,,,
5609,OASIS PETROLEUM,1579000000,319000000,2626000000,,,USA,,,
5610,TEAMVIEWER AG,553000000,55000000,2617000000,1200,,Germany,,,
"5611,""EXPENSIFY, INC."",,,2621000000,,,,https://en.wikipedia.org/wiki/Expensify,,"
5612,EMERGENT BIOSOLUTIONS,1792000000,230000000,2624000000,2416,,USA,,,
5613,CHINA RISUN GROUP LIMITED,,,2620000000,,,China,,,
5614,KENEDIX OFFICE INVESTMENT CORPORATION,229000000,94000000,2622000000,,,Japan,,,
5615,ABDULLAH AL-OTHAIM MARKETS COMPANY,2241000000,80000000,2616000000,15500,,Saudi Arabia,,,
5616,DOMINO'S PIZZA GROUP,743000000,104000000,2620000000,,,UK,,,
5617,FIRST TRACTOR COMPANY,1358000000,64000000,2616000000,,,China,,,
5618,JIANGSU BROADCASTING CABLE INFORMATION NETWORK CORPORATION,1085000000,46000000,2617000000,,,China,,,
5619,RAZER,1619000000,46000000,2616000000,1355,,USA,,,
5620,JIANGSU PROVINCIAL AGRICULTURAL RECLAMATION AND DEVELOPMENT,1548000000,107000000,2615000000,,,China,,,
5621,JIUMAOJIU INTERNATIONAL HOLDINGS LIMITED,,,2612000000,,,China,,,
5622,INNOCARE PHARMA LIMITED,,,2607000000,,,China,,,
5623,SHANXI COAL INTERNATIONAL ENERGY GROUP,6993000000,718000000,2606000000,,,China,,,
5624,BORALEX,531000000,13000000,2611000000,527,,Canada,,,
5625,COMPANY FOR COOPERATIVE INSURANCE,2228000000,71000000,2607000000,,,Saudi Arabia,,,
5626,ZEON CORPORATION,0,0,2607000000,9122,,Japan,,,
5627,JIANGSU LOPAL TECH.CO,,,2607000000,,,China,,,
5628,SHANDONG CHENMING PAPER HOLDINGS,4805000000,301000000,2606000000,,,China,,,
5629,SOUTHERN PROVINCE CEMENT COMPANY,357000000,120000000,2610000000,1670,,Saudi Arabia,,,
5630,HANSOL CHEMICAL,575000000,111000000,2608000000,,,South Korea,,,
5631,GAG IMMOBILIEN AG,390000000,37000000,2610000000,,,Germany,https://de.wikipedia.org/wiki/GAG_Immobilien,,
5632,RURAL FUNDS GROUP,56000000,145000000,2612000000,,,Australia,,,
5633,QINGDAO HANHE CABLE,1307000000,113000000,2612000000,,,China,,,
5634,ZHEJIANG TIANYU PHARMACEUTICAL,370000000,30000000,2611000000,,,China,,,
5635,ENCORE WIRE CORPORATION,2592000000,541000000,2612000000,1440,,USA,,,
5636,KPIT TECHNOLOGIES LIMITED,304000000,34000000,2613000000,,,India,,,
"5637,""REMITLY GLOBAL, INC."",458000000,-38000000,2613000000,1700,,USA,,,"
5638,MONEY FORWARD,114000000,-11000000,2598000000,776,,Japan,,,
5639,FASTPARTNER AB (PUBL),175000000,317000000,2598000000,,,Sweden,,,
5640,NEXITY SA,4467000000,324000000,2600000000,,,France,,,
5641,SHANGHAI MICROPORT ENDOVASCULAR MEDTECH,100000000,46000000,2597000000,,,China,,,
5642,MARFRIG GLOBAL FOODS,16799000000,854000000,2595000000,,,Brazil,,,
5643,PLEXUS,3368000000,138000000,2600000000,19200,,USA,,,
5644,CAVCO INDUSTRIES,1627000000,197000000,2598000000,4700,,USA,,,
"5645,""SHANDONG WEIFANG RAINBOW CHEMICAL CO., LTD"",,,2598000000,,,China,,,"
5646,SINOCARE,344000000,16000000,2602000000,,,China,,,
5647,JAPAN STEEL WORKS,1560000000,102000000,2604000000,5334,,Japan,https://en.wikipedia.org/wiki/Japan_Steel_Works,,
5648,PEPTIDREAM,68000000,26000000,2589000000,146,,Japan,,,
5649,JINXIN FERTILITY GROUP,267000000,49000000,2592000000,,,China,,,
5650,ENEL CHILE,3144000000,95000000,2587000000,,,Chile,,,
5651,RELO GROUP,1142000000,114000000,2590000000,2302,,Japan,,,
5652,THE FOSCHINI GROUP,2582000000,173000000,2594000000,,,South Africa,https://en.wikipedia.org/wiki/Foschini_Group,,
5653,SPX CORPORATION,1219000000,425000000,2586000000,3100,,USA,,,
5654,FLUGHAFEN WIEN,,,2593000000,,,Austria,,,
5655,WUXI TAIJI INDUSTRY COMPANY,3535000000,132000000,2591000000,,,China,,,
5656,VIVA ENERGY GROUP,11007000000,161000000,2587000000,,,Australia,,,
5657,MANDO CORPORATION,0,0,2585000000,,,South Korea,https://en.wikipedia.org/wiki/Mando_Corporation,,
5658,ZHEJIANG HISUN PHARMACEUTICAL,1766000000,71000000,2588000000,,,China,,,
"5659,""BESTORE CO.,LTD."",,,2594000000,,,China,,,"
"5660,""AVIDXCHANGE HOLDINGS, INC."",248000000,-224000000,2592000000,1600,,USA,,,"
"5661,""VIMEO, INC."",391000000,-52000000,2584000000,,,USA,,,"
5662,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,,,2583000000,,,Thailand,,,
"5663,""XOMETRY, INC."",218000000,-61000000,2583000000,788,,USA,,,"
5664,LIANHE CHEMICAL TECHNOLOGY,958000000,46000000,2575000000,,,China,,,
5665,YELP,1031000000,39000000,2577000000,4400,,USA,,,
5666,BOSSARD HOLDING AG,1033000000,100000000,2582000000,,,Switzerland,,,
5667,FLUXYS BELGIUM SA,585000000,75000000,2579000000,,,Belgium,,,
5668,CENTRAL GARDEN & PET COMPANY,3303000000,151000000,2583000000,7000,,USA,,,
5669,WINNEBAGO INDUSTRIES,3629000000,281000000,2583000000,6532,,USA,,,
5670,ANHUI GUANGXIN AGROCHEMICAL,,,2576000000,,,China,,,
5671,LINDAB INTERNATIONAL AB,909000000,51000000,2580000000,,,Sweden,,,
5672,SKF INDIA,457000000,49000000,2577000000,1716,,India,https://en.wikipedia.org/wiki/SKF,,
5673,BANK MILLENNIUM S.A.,,,2584000000,,,Poland,,,
5674,MAGELLAN FINANCIAL GROUP,379000000,265000000,2572000000,131,,Australia,https://en.wikipedia.org/wiki/TCF_Financial_Corporation_(1923%E2%80%932019),,
5675,YIDU TECH INC.,,,2569000000,,,China,,,
5676,JIANGSU SOPO CHEMICAL,,,2568000000,,,China,,,
5677,MULTIPLAN CORPORATION,1117000000,102000000,2572000000,,,USA,,,
5678,ULTRAPAR PARTICIPACOES,21588000000,167000000,2568000000,,,Brazil,https://en.wikipedia.org/wiki/Ultrapar,,
5679,COOPER TIRE & RUBBER COMPANY,,,,8720,,USA,https://en.wikipedia.org/wiki/Cooper_Tire_%26_Rubber_Company,https://twitter.com/coopertire,https://www.facebook.com/coopertire/
5680,CANON MARKETING JAPAN,4029000000,215000000,2574000000,16860,,Japan,,,
5681,SEQUOIA ECONOMIC INFRASTRUCTURE INCOME FUND LIMITED,78000000,73000000,2570000000,,,UK Guernsey,,,
5682,GREAT PORTLAND ESTATES,99000000,197000000,2567000000,,,UK,,,
5683,ALUPAR INVESTIMENTO,1030000000,219000000,2569000000,,,Brazil,,,
5684,LIBERTY MEDIA CORPORATION,2136000000,-190000000,2574000000,86,,USA,,,
5685,FLIGHT CENTRE TRAVEL GROUP,697000000,-198000000,2565000000,,,Australia,https://en.wikipedia.org/wiki/Flight_Centre,,
5686,FORTY SEVEN,14852000000,958000000,,,,USA,,,
5687,ARCBEST CORPORATION,3980000000,213000000,2572000000,14000,,USA,,,
5688,OPEN LENDING CORPORATION,215000000,146000000,2564000000,127,,USA,,,
5689,SUMITOMO CHEMICAL INDIA LIMITED,381000000,53000000,2563000000,,,India,,,
5690,HAPPIEST MINDS TECHNOLOGIES,137000000,23000000,2557000000,,,India,,,
5691,SPIRIT AIRLINES,3230000000,-472000000,2559000000,9823,,USA,,,
5692,FEDERAL SIGNAL CORPORATION,1213000000,100000000,2559000000,3900,,USA,,,
"5693,""DUCKHORN PORTFOLIO, INC."",336000000,55000000,2564000000,474,,USA,,,"
5694,AMEREN ILLINOIS COMPANY,6394000000,990000000,2558000000,9116,,USA,,,
5695,GLOBAL UNICHIP,499000000,48000000,2557000000,,,Taiwan,,,
5696,ATLAS AIR WORLDWIDE HOLDINGS,4030000000,493000000,2562000000,4056,,USA,,,
5697,NICKEL MINES LIMITED,645000000,137000000,2564000000,,,Australia,,,
5698,SHANGHAI QIANGSHENG HOLDING,,,2557000000,,,China,,,
5699,CHEMOCENTRYX,32000000,-131000000,2563000000,178,,USA,,,
5700,FREEE K.K,75000000,-20000000,2552000000,409,,Japan,https://ja.wikipedia.org/wiki/Freee,,
5701,3D SYSTEMS CORPORATION,615000000,322000000,2547000000,1721,,USA,,,
5702,IOVANCE BIOTHERAPEUTICS,0,-342000000,2554000000,319,,USA,,,
5703,TELLING TELECOMMUNICATION HOLDING,,,2548000000,,,China,,,
5704,SCATEC SOLAR ASA,313000000,40000000,2546000000,494,,Norway,,,
5705,NGERN TID LOR PUBLIC COMPANY LIMITED,,,2548000000,,,Thailand,,,
5706,LIC HOUSING FINANCE,714000000,286000000,2545000000,2392,,India,https://en.wikipedia.org/wiki/LIC_Housing_Finance,,
5707,SHANXI COKING,,,2549000000,,,China,,,
5708,MAHINDRA & MAHINDRA FINANCIAL SERVICES,859000000,142000000,2545000000,10000,,India,https://en.wikipedia.org/wiki/Mahindra_%26_Mahindra_Financial_Services_Limited,,
5709,SEDLMAYR GRUND UND IMMOBILIEN AG,113000000,45000000,2553000000,,,Germany,,,
5710,DOHA BANK,844000000,193000000,2551000000,,,Qatar,,,
5711,WANGSU SCIENCE & TECHNOLOGY,666000000,24000000,2554000000,,,China,,,
5712,ERAMET,3667000000,298000000,2554000000,,,France,https://en.wikipedia.org/wiki/Eramet,,
5713,BOTTOMLINE TECHNOLOGIES (DE),471000000,-16000000,2546000000,2344,,USA,,,
5714,FOX-WIZEL,1287000000,91000000,2545000000,,,Israel,,,
5715,GSRETAIL,,,2544000000,,,South Korea,,,
5716,PALTAC CORPORATION,7631000000,143000000,2536000000,2196,,Japan,,,
5717,REDE ENERGIA PARTICIPACOES,2900000000,299000000,2535000000,,,Brazil,,,
5718,GOODMAN PROPERTY TRUST,115000000,461000000,2539000000,,,New Zealand,,,
5719,VERANO HOLDINGS CORP.,,,2539000000,,,USA,,,
5720,AXONICS MODULATION TECHNOLOGIES,180000000,-80000000,2532000000,517,,USA,,,
5721,PORTOLA PHARMACEUTICALS,,,,,,USA,,,
5722,SANOMA OYJ,1251000000,100000000,2525000000,4500,,Finland,https://en.wikipedia.org/wiki/Sanoma,,
5723,HANWHA CORPORATION,39521000000,674000000,2532000000,,,South Korea,https://en.wikipedia.org/wiki/Hanwha_Group,,
5724,SEVEN BANK,732000000,152000000,2534000000,,,Japan,,,
5725,HBM HEALTHCARE INVESTMENTS AG,1000000000,824000000,2534000000,,,Switzerland,,,
5726,OPPLE LIGHTING,1287000000,132000000,2534000000,6000,,China,https://en.wikipedia.org/wiki/Opple_Lighting,,
5727,AUSTEVOLL SEAFOOD ASA,2736000000,204000000,2531000000,6507,,Norway,,,
5728,XIAMEN ITG GROUP,67632000000,496000000,2525000000,,,China,,,
5729,TKH GROUP,1523000000,95000000,2527000000,5980,,Netherlands,,,
5730,ZHEJIANG MEDICINE,1328000000,152000000,2530000000,,,China,,,
5731,ZHEJIANG KAISHAN COMPRESSOR,,,2526000000,,,China,,,
5732,TOWNGAS CHINA COMPANY,2183000000,160000000,2532000000,22385,,Hong Kong,,,
5733,PANTHEON INTERNATIONAL,685000000,674000000,2530000000,,,UK,,,
5734,YANGTZE OPTICAL FIBRE AND CABLE JOINT STOCK COMPANY,,,2534000000,,,China,,,
5735,ORG TECHNOLOGY,,,2531000000,,,China,,,
"5736,""VISIONAL, INC."",,,2526000000,,,Japan,,,"
5737,PAN OCEAN,3453000000,411000000,2515000000,,,South Korea,,,
5738,EVER SUNSHINE LIFESTYLE SERVICES GROUP,,,2521000000,,,China,,,
5739,HOUSE FOODS GROUP,1849000000,102000000,2516000000,6122,,Japan,,,
5740,CACTUS,438000000,49000000,2519000000,2609,,USA,,,
5741,GOLDWIN,717000000,105000000,2524000000,,,Japan,,,
5742,MORI HILLS REIT INVESTMENT CORPORATION,143000000,81000000,2519000000,,,Japan,,,
5743,METROPOLE TELEVISION,1390000000,280000000,2519000000,,,France,,,
5744,ARCELIK ANONIM SIRKETI,3753000000,169000000,2519000000,,,Turkey,,,
"5745,""CONTEC MEDICAL SYSTEMS CO.,LTD"",,,2517000000,,,China,,,"
"5746,""TIANJIN YOU FA STEEL PIPE GROUP STOCK CO., LTD."",,,2516000000,,,China,,,"
5747,HAREL INSURANCE INVESTMENTS & FINANCIAL SERVICES LTD,8417000000,370000000,2520000000,,,Israel,https://en.wikipedia.org/wiki/Harel_Group,,
5748,FIRST MIDWEST BANCORP,0,0,2516000000,,,USA,,,
5749,NEUSOFT CORPORATION,1271000000,171000000,2523000000,,,China,,,
5750,APHRIA,,,,620,,Canada,,,
5751,WITAN INVESTMENT TRUST,317000000,309000000,2506000000,,,UK,https://en.wikipedia.org/wiki/Witan_Investment_Trust,,
5752,SUZUKEN,16293000000,105000000,2512000000,15615,,Japan,,,
5753,KADANT,786000000,84000000,2506000000,2900,,USA,,,
5754,BRANDYWINE REALTY TRUST,486000000,12000000,2514000000,327,,USA,,,
5755,ENAV,800000000,78000000,2514000000,,,Italy,,,
5756,TIBET CHEEZHENG TIBETAN MEDICINE,258000000,104000000,2505000000,,,China,,,
5757,CHINA TUNGSTEN AND HIGHTECH MATERIALS,,,2511000000,,,China,,,
5758,SAWAI PHARMACEUTICAL,1678000000,177000000,,3066,,Japan,,,
5759,CARBORUNDUM UNIVERSAL,412000000,42000000,2505000000,5172,,India,,,
5760,YPSOMED HOLDING AG,482000000,24000000,2505000000,,,Switzerland,,,
5761,B-SOFT,,,2509000000,,,China,,,
5762,JADE BIRD FIRE,,,2509000000,,,China,,,
"5763,""IMMUNITYBIO, INC."",0,-346000000,2502000000,587,,USA,,,"
5764,TG THERAPEUTICS,6000000,-348000000,2504000000,286,,USA,,,
5765,APT MEDICAL INC.,,,2502000000,,,China,,,
"5766,""PROG HOLDINGS, INC."",2677000000,243000000,2501000000,2023,,USA,,,"
5767,PT BUMI RESOURCES TBK,,,,,,Indonesia,,,
5768,FERREXPO,2518000000,870000000,2496000000,8988,,UK,https://en.wikipedia.org/wiki/Ferrexpo,,
5769,GMO INTERNET,1762000000,128000000,2500000000,5454,,Japan,https://en.wikipedia.org/wiki/GMO_Internet,,
5770,ETERNAL ASIA SUPPLY CHAIN MANAGEMENT,,,2503000000,,,China,,,
5771,DOWA HOLDINGS,6070000000,372000000,2495000000,7000,,Japan,,,
5772,SUZHOU HYC TECHNOLOGY,294000000,46000000,2499000000,,,China,,,
5773,MAGELLAN HEALTH,0,0,2501000000,10500,,USA,,,
5774,RUENTEX INDUSTRIES,89000000,514000000,2498000000,,,Taiwan,,,
5775,NORDEX SE,5441000000,-230000000,2493000000,,,Germany,https://en.wikipedia.org/wiki/Nordex,,
5776,DATONG COAL INDUSTRY,,,2486000000,,,China,,,
5777,MEDIFAST,1526000000,164000000,2493000000,984,,USA,,,
5778,ANHUI TRUCHUM ADVANCED MATERIALS AND TECHNOLOGY,,,2493000000,,,China,,,
5779,PEXA GROUP LIMITED,193000000,15000000,2490000000,,,Australia,,,
5780,BEIJING JINGNENG CLEAN ENERGY,2671000000,345000000,2494000000,,,China,,,
5781,JIANGSU HENGSHUN VINEGAR-INDUSTRY,275000000,17000000,2493000000,,,China,,,
5782,PRESTIGE ESTATES PROJECTS,800000000,144000000,2485000000,966,,India,https://en.wikipedia.org/wiki/Prestige_Group,,
5783,JIANGSU NHWA PHARMACEUTICAL CO. LTD,573000000,116000000,2490000000,,,China,,,
5784,SHANGHAI DAIMAY AUTOMOTIVE INTERIOR CO. LTD,612000000,61000000,2486000000,,,China,,,
5785,BEIJING JETSEN TECHNOLOGY,,,2486000000,,,China,,,
5786,AFI PROPERTIES LTD,351000000,241000000,2491000000,,,Israel,https://en.wikipedia.org/wiki/Africa_Israel_Investments,,
5787,JIANGSU NEW ENERGY DEVELOPMENT,,,2494000000,,,China,,,
5788,SKILLZ INC.,384000000,-181000000,2481000000,650,,USA,,,
5789,KEIHAN HOLDINGS,1883000000,70000000,2481000000,156,,Japan,,,
5790,SRISAWAD CORPORATION PUBLIC COMPANY,261000000,131000000,2478000000,,,Thailand,,,
5791,CATENA AB (PUBL),131000000,254000000,2478000000,,,Sweden,,,
5792,SHUANGLIANG ECO-ENERGY SYSTEMS,,,2479000000,,,China,,,
5793,MADISON SQUARE GARDEN ENTERTAINMENT CORP.,1724000000,-194000000,2475000000,5800,,USA,,,
5794,SAGE THERAPEUTICS,6000000,-457000000,2477000000,471,,USA,,https://twitter.com/sagebiotech,https://www.facebook.com/ThisIsSage
5795,FUJITSU GENERAL,2073000000,27000000,2480000000,1642,,Japan,,,
5796,ARCOSA,2036000000,69000000,2482000000,6170,,USA,,,
5797,DONG SUH COMPANIES,400000000,85000000,2481000000,,,South Korea,,,
5798,FIRST FINANCIAL BANCORP,,205000000,2484000000,2123,,USA,,,
5799,VIELA BIO,,,,166,,USA,,,
5800,TURK HAVA YOLLARI ANONIM ORTAKLIGI,588000000,53000000,2482000000,,,Turkey,,,
5801,SHANDONG XINCHAO ENERGY CORPORATION,,,2483000000,,,China,,,
5802,TAIWAN FERTILIZER,451000000,100000000,2483000000,,,Taiwan,,,
5803,L&P COSMETIC,,,,,,South Korea,,,
5804,WEFOX GROUP,,,,152,,Germany,,,
5805,QINGDAO BAHEAL MEDICAL INC.,,,2482000000,,,China,,,
5806,ALUAR ALUMINIO ARGENTINO,615000000,32000000,2483000000,,,Argentina,,,
